"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Zn_1_3220409","OG0003630","Zn","Sbicolor_v3.1.1",1,3220409,3120409,3320409,"Sobic.001G043800",3280534,3286055,"similar to Expressed protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_1_3220409","OG0006407","Zn","Sbicolor_v3.1.1",1,3220409,3120409,3320409,"Sobic.001G042200",3142618,3149897,"similar to Expressed protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_1_3220409","OG0007314","Zn","Sbicolor_v3.1.1",1,3220409,3120409,3320409,"Sobic.001G043900",3286861,3289833,"similar to Origin recognition complex subunit 2",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_1_3220409","OG0003776","Zn","Sbicolor_v3.1.1",1,3220409,3120409,3320409,"Sobic.001G042500",3160538,3161847,"similar to Expressed protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_6_58210809","OG0000547","Zn","Sbicolor_v3.1.1",6,58210809,58110809,58310809,"Sobic.006G240500",58115847,58117557,"similar to H0721B11.1 protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_6_58210809","OG0008636","Zn","Sbicolor_v3.1.1",6,58210809,58110809,58310809,"Sobic.006G240800",58167642,58170447,"similar to Putative uncharacterized protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_6_58210809","OG0000035","Zn","Sbicolor_v3.1.1",6,58210809,58110809,58310809,"Sobic.006G241100",58190927,58192512,"PF08387 - FBD (FBD)  (1 of 77)",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_7_4559702","OG0001863","Zn","Sbicolor_v3.1.1",7,4559702,4459702,4659702,"Sobic.007G045900",4626697,4629493,"weakly similar to Os06g0105700 protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_7_4559702","OG0005874","Zn","Sbicolor_v3.1.1",7,4559702,4459702,4659702,"Sobic.007G044100",4452815,4462263,"similar to DNA-directed RNA polymerase",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_7_4559702","OG0000678","Zn","Sbicolor_v3.1.1",7,4559702,4459702,4659702,"Sobic.007G045700",4597990,4601513,"similar to Ribosomal protein l34",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_7_4559702","OG0001952","Zn","Sbicolor_v3.1.1",7,4559702,4459702,4659702,"Sobic.007G044300",4494031,4502775,"similar to Os08g0155400 protein",3,4,0.75,0.341955882352941,0.0987066176470588,0.3356025
"Sbicolor_v3.1.1_Zn_10_2882636","OG0000570","Zn","Sbicolor_v3.1.1",10,2882636,2782636,2982636,"Sobic.010G035100",2829617,2832359,"similar to Putative uncharacterized protein",3,5,0.8,0.341955882352941,0.0789652941176471,0.331654235294118
"Sbicolor_v3.1.1_Zn_10_2882636","OG0008179","Zn","Sbicolor_v3.1.1",10,2882636,2782636,2982636,"Sobic.010G035500",2869169,2876466,"similar to HesB-like domain-containing protein-like",3,5,0.8,0.341955882352941,0.0789652941176471,0.331654235294118
"Sbicolor_v3.1.1_Zn_10_2882636","OG0007389","Zn","Sbicolor_v3.1.1",10,2882636,2782636,2982636,"Sobic.010G035200",2845506,2848754,"similar to Os06g0145800 protein",3,5,0.8,0.341955882352941,0.0789652941176471,0.331654235294118
"Sbicolor_v3.1.1_Zn_10_2882636","OG0000339","Zn","Sbicolor_v3.1.1",10,2882636,2782636,2982636,"Sobic.010G034300",2790144,2792210,"similar to Pectate lyase homolog",3,5,0.8,0.341955882352941,0.0789652941176471,0.331654235294118
"Sbicolor_v3.1.1_Zn_10_2882636","OG0000339","Zn","Sbicolor_v3.1.1",10,2882636,2782636,2982636,"Sobic.010G034200",2784319,2785924,"similar to Putative uncharacterized protein",3,5,0.8,0.341955882352941,0.0789652941176471,0.331654235294118
"Gmax_Wm82.a2.v1_Zn_10_3400937","OG0000119","Zn","Gmax_Wm82.a2.v1",10,3400937,3200937,3772185,"Glyma.10G037600",3320340,3322228,"PF04852 - Protein of unknown function (DUF640) (DUF640)  (1 of 25)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_10_3400937","OG0001314","Zn","Gmax_Wm82.a2.v1",10,3400937,3200937,3772185,"Glyma.10G041200",3613943,3614897,"PTHR33271:SF3 - CUPIN DOMAIN-CONTAINING PROTEIN (1 of 3)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_10_39714825","OG0011441","Zn","Gmax_Wm82.a2.v1",10,39714825,39514825,39914825,"Glyma.10G162500",39673865,39675611,"PTHR24015:SF831 - PENTATRICOPEPTIDE REPEAT-CONTAINING PROTEIN PNM1, MITOCHONDRIAL (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_10_39714825","OG0000670","Zn","Gmax_Wm82.a2.v1",10,39714825,39514825,39914825,"Glyma.10G162100",39640647,39643833,"PTHR22952:SF219 - BASIC LEUCINE ZIPPER 9 (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_10_48926597","OG0006185","Zn","Gmax_Wm82.a2.v1",10,48926597,48726597,49674277,"Glyma.10G273800",49647129,49649853,"PTHR26374:SF180 - ZINC FINGER PROTEIN JAGGED-RELATED (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_10_48926597","OG0001607","Zn","Gmax_Wm82.a2.v1",10,48926597,48726597,49674277,"Glyma.10G266300",48978734,48979620,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 81)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_11_34205138","OG0007607","Zn","Gmax_Wm82.a2.v1",11,34205138,34005138,34485626,"Glyma.11G253000",34385927,34393054,"K02293 - 15-cis-phytoene desaturase (PDS, crtP)  (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_11_34205138","OG0007569","Zn","Gmax_Wm82.a2.v1",11,34205138,34005138,34485626,"Glyma.11G254100",34463344,34474704,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_11_7364550","OG0007263","Zn","Gmax_Wm82.a2.v1",11,7364550,7164550,7568580,"Glyma.11G098300",7472737,7476551,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_11_7364550","OG0002786","Zn","Gmax_Wm82.a2.v1",11,7364550,7164550,7568580,"Glyma.11G096600",7361789,7364386,"PTHR31989:SF2 - NAC DOMAIN CONTAINING PROTEIN 36 (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_12_38711814","OG0005804","Zn","Gmax_Wm82.a2.v1",12,38711814,38511814,39940802,"Glyma.12G235900",39477716,39481109,"PF07714//PF11721 - Protein tyrosine kinase (Pkinase_Tyr)  // Di-glucose binding within endoplasmic reticulum (Malectin)  (1 of 40)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_12_38711814","OG0008333","Zn","Gmax_Wm82.a2.v1",12,38711814,38511814,39940802,"Glyma.12G229700",38983963,38987744,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_13_25259816","OG0002516","Zn","Gmax_Wm82.a2.v1",13,25259816,25059816,25556806,"Glyma.13G138900",25135450,25139344,"K08506 - syntaxin of plants SYP7 (SYP7)  (1 of 6)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_13_25259816","OG0006763","Zn","Gmax_Wm82.a2.v1",13,25259816,25059816,25556806,"Glyma.13G142500",25548232,25550097,"K01512 - acylphosphatase (acyP)  (1 of 1)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_14_48340241","OG0006200","Zn","Gmax_Wm82.a2.v1",14,48340241,48140241,48540241,"Glyma.14G218000",48315500,48326555,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_15_2649998","OG0000052","Zn","Gmax_Wm82.a2.v1",15,2649998,2449998,3773258,"Glyma.15G043200",3372833,3382848,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_15_2649998","OG0004150","Zn","Gmax_Wm82.a2.v1",15,2649998,2449998,3773258,"Glyma.15G036500",2895619,2895834,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_15_46511859","OG0000604","Zn","Gmax_Wm82.a2.v1",15,46511859,46311859,47934759,"Glyma.15G243400",46460272,46464937,"1.14.13.173 - 11-oxo-beta-amyrin 30-oxidase / CYP72A154 (1 of 19)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_16_2674849","OG0002675","Zn","Gmax_Wm82.a2.v1",16,2674849,2474849,3179888,"Glyma.16G030200",2878930,2884847,"PTHR10460 - ABL INTERACTOR (1 of 13)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_16_2674849","OG0006017","Zn","Gmax_Wm82.a2.v1",16,2674849,2474849,3179888,"Glyma.16G030100",2864649,2872793,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_16_36906551","OG0003912","Zn","Gmax_Wm82.a2.v1",16,36906551,36706551,37361526,"Glyma.16G209600",36896783,36905189,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_16_36906551","OG0001276","Zn","Gmax_Wm82.a2.v1",16,36906551,36706551,37361526,"Glyma.16G211100",37001608,37008370,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_31742522","OG0000052","Zn","Gmax_Wm82.a2.v1",17,31742522,31542522,33167012,"Glyma.17G203400",32507014,32507325,"K11254 - histone H4 (H4)  (1 of 20)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_31742522","OG0004350","Zn","Gmax_Wm82.a2.v1",17,31742522,31542522,33167012,"Glyma.17G202200",32190584,32194803,"K10739 - replication factor A2 (RFA2, RPA2)  (1 of 3)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_41319215","OG0001041","Zn","Gmax_Wm82.a2.v1",17,41319215,41119215,41800558,"Glyma.17G261700",41553171,41556515,"1.11.1.21 - Catalase peroxidase (1 of 4)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_41319215","OG0006200","Zn","Gmax_Wm82.a2.v1",17,41319215,41119215,41800558,"Glyma.17G257100",41113121,41125026,"K12619 - 5'-3' exoribonuclease 2 (XRN2, RAT1)  (1 of 7)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_4938873","OG0000052","Zn","Gmax_Wm82.a2.v1",17,4938873,4738873,5726213,"Glyma.17G063200",4871508,4872322,"K11254 - histone H4 (H4)  (1 of 20)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_4938873","OG0000570","Zn","Gmax_Wm82.a2.v1",17,4938873,4738873,5726213,"Glyma.17G070800",5546050,5549115,"K09285 - AP2-like factor, ANT lineage (OVM, ANT)  (1 of 30)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_7282795","OG0008455","Zn","Gmax_Wm82.a2.v1",17,7282795,7082795,7482795,"Glyma.17G093000",7265450,7268134,"K10773 - endonuclease III (NTH)  (1 of 4)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_17_7282795","OG0000571","Zn","Gmax_Wm82.a2.v1",17,7282795,7082795,7482795,"Glyma.17G093400",7287962,7289636,"PTHR22844:SF159 - F3I6.5 PROTEIN (1 of 6)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_14145677","OG0000678","Zn","Gmax_Wm82.a2.v1",18,14145677,13945677,15123472,"Glyma.18G119100",14719363,14721081,"K02915 - large subunit ribosomal protein L34e (RP-L34e, RPL34)  (1 of 6)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_14145677","OG0000493","Zn","Gmax_Wm82.a2.v1",18,14145677,13945677,15123472,"Glyma.18G119600",14861975,14867035,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_3854167","OG0011572","Zn","Gmax_Wm82.a2.v1",18,3854167,3654167,4551795,"Glyma.18G044300",3820564,3825063,"PTHR24198:SF94 - ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN EMB506, CHLOROPLASTIC (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_3854167","OG0001864","Zn","Gmax_Wm82.a2.v1",18,3854167,3654167,4551795,"Glyma.18G045000",3889384,3895138,"K07889 - Ras-related protein Rab-5C (RAB5C)  (1 of 3)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_47390458","OG0000105","Zn","Gmax_Wm82.a2.v1",18,47390458,47190458,47614503,"Glyma.18G198200",47594340,47597395,"2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 2306)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_47390458","OG0000105","Zn","Gmax_Wm82.a2.v1",18,47390458,47190458,47614503,"Glyma.18G198000",47564036,47568542,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_51195432","OG0003537","Zn","Gmax_Wm82.a2.v1",18,51195432,50995432,52194200,"Glyma.18G227200",51638980,51644314,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_51195432","OG0010358","Zn","Gmax_Wm82.a2.v1",18,51195432,50995432,52194200,"Glyma.18G228300",51737569,51744789,"2.1.1.127//2.1.1.259 - [Ribulose-bisphosphate carboxylase]-lysine N-methyltransferase / RuBisCO methyltransferase // [Fructose-bisphosphate aldolase]-lysine N-methyltransferase / (dimerizing)]-lysine 6-N-methyltransferase (1 of 4)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_18_56885636","OG0000178","Zn","Gmax_Wm82.a2.v1",18,56885636,56685636,57924502,"Glyma.18G298200",57579777,57583443,"1.1.1.54//1.3.1.102//1.3.1.74 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase // 2-alkenal reductase (NAD(P)(+)) / NADPH:2-alkenal alpha,beta-hydrogenase (1 of 7)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_19_42174636","OG0000495","Zn","Gmax_Wm82.a2.v1",19,42174636,41974636,42374636,"Glyma.19G161000",42172235,42174507,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_19_42174636","OG0001856","Zn","Gmax_Wm82.a2.v1",19,42174636,41974636,42374636,"Glyma.19G160900",42160254,42164457,"PTHR16223:SF15 - TRANSCRIPTION FACTOR UNE12-RELATED (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_1_54813102","OG0003823","Zn","Gmax_Wm82.a2.v1",1,54813102,54613102,55394325,"Glyma.01G223400",55219597,55224384,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_20_41290560","OG0003843","Zn","Gmax_Wm82.a2.v1",20,41290560,41090560,41496754,"Glyma.20G174000",41143103,41155330,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_20_41290560","OG0000474","Zn","Gmax_Wm82.a2.v1",20,41290560,41090560,41496754,"Glyma.20G175500",41284327,41289331,"PF02365 - No apical meristem (NAM) protein (NAM)  (1 of 179)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_20_42678904","OG0001712","Zn","Gmax_Wm82.a2.v1",20,42678904,42478904,43105871,"Glyma.20G190900",42979128,42984618,"K05236 - coatomer protein complex, subunit alpha (xenin) (COPA)  (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_20_42678904","OG0008575","Zn","Gmax_Wm82.a2.v1",20,42678904,42478904,43105871,"Glyma.20G190000",42874499,42882122,"K06276 - 3-phosphoinositide dependent protein kinase-1 (PDPK1)  (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_20_51113","OG0001291","Zn","Gmax_Wm82.a2.v1",20,51113,1,808620,"Glyma.20G006800",657349,658818,"K12836 - splicing factor U2AF 35 kDa subunit (U2AF1)  (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_20_51113","OG0001607","Zn","Gmax_Wm82.a2.v1",20,51113,1,808620,"Glyma.20G009000",801753,803720,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 81)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_11686919","OG0004762","Zn","Gmax_Wm82.a2.v1",2,11686919,11486919,11886919,"Glyma.02G120200",11850522,11856212,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_11686919","OG0001557","Zn","Gmax_Wm82.a2.v1",2,11686919,11486919,11886919,"Glyma.02G119600",11775036,11777459,"PTHR24298:SF112 - CYTOCHROME P450 78A5-RELATED (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_15097372","OG0002849","Zn","Gmax_Wm82.a2.v1",2,15097372,14897372,15297372,"Glyma.02G148300",15295124,15298774,"5.3.3.17 - Trans-2,3-dihydro-3-hydroxyanthranilate isomerase (1 of 4)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_15097372","OG0002936","Zn","Gmax_Wm82.a2.v1",2,15097372,14897372,15297372,"Glyma.02G144600",14923607,14928755,"PTHR23083//PTHR23083:SF430 - TETRATRICOPEPTIDE REPEAT PROTEIN, TPR // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_2795982","OG0000499","Zn","Gmax_Wm82.a2.v1",2,2795982,2595982,3007606,"Glyma.02G030800",2831244,2833073,"PF14009 - Domain of unknown function (DUF4228) (DUF4228)  (1 of 81)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_2795982","OG0000571","Zn","Gmax_Wm82.a2.v1",2,2795982,2595982,3007606,"Glyma.02G029200",2660823,2662537,"PTHR22844:SF159 - F3I6.5 PROTEIN (1 of 6)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_43169044","OG0000577","Zn","Gmax_Wm82.a2.v1",2,43169044,42969044,43369044,"Glyma.02G244000",43200089,43204490,"PTHR20852:SF62 - GLUTAMINE SYNTHETASE CYTOSOLIC ISOZYME 1-3-RELATED (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_43169044","OG0000502","Zn","Gmax_Wm82.a2.v1",2,43169044,42969044,43369044,"Glyma.02G242900",43122457,43123773,"PTHR22849:SF43 - U-BOX DOMAIN-CONTAINING PROTEIN 54-RELATED (1 of 4)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_7238242","OG0000725","Zn","Gmax_Wm82.a2.v1",2,7238242,7038242,8730506,"Glyma.02G087000",7559422,7567585,"2.7.13.3//3.1.3.16 - Histidine kinase / Protein kinase (histidine) // Protein-serine/threonine phosphatase / Serine/threonine specific protein phosphatase (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_2_7238242","OG0000725","Zn","Gmax_Wm82.a2.v1",2,7238242,7038242,8730506,"Glyma.02G096700",8697692,8699103,"2.7.13.3 - Histidine kinase / Protein kinase (histidine) (1 of 31)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_4_46010113","OG0000133","Zn","Gmax_Wm82.a2.v1",4,46010113,45810113,46212013,"Glyma.04G190500",46131920,46135591,"PTHR12277:SF42 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN-RELATED (1 of 9)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_4_46010113","OG0002279","Zn","Gmax_Wm82.a2.v1",4,46010113,45810113,46212013,"Glyma.04G187600",45834633,45842535,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_12990773","OG0011365","Zn","Gmax_Wm82.a2.v1",6,12990773,12790773,13199918,"Glyma.06G157200",12906765,12916827,"PTHR23421:SF67 - BETA-GALACTOSIDASE 10 (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_1785765","OG0001211","Zn","Gmax_Wm82.a2.v1",6,1785765,1585765,2825570,"Glyma.06G021000",1585026,1589149,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_50852296","OG0002305","Zn","Gmax_Wm82.a2.v1",6,50852296,50652296,51175288,"Glyma.06G318400",50701895,50707887,"PTHR10788:SF38 - TREHALOSE-PHOSPHATE PHOSPHATASE F-RELATED (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_50852296","OG0000921","Zn","Gmax_Wm82.a2.v1",6,50852296,50652296,51175288,"Glyma.06G318900",50757688,50763325,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_656098","OG0013045","Zn","Gmax_Wm82.a2.v1",6,656098,456098,856098,"Glyma.06G007300",550887,554181,"K02834 - ribosome-binding factor A (rbfA)  (1 of 1)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_7923990","OG0000581","Zn","Gmax_Wm82.a2.v1",6,7923990,7723990,8221182,"Glyma.06G103300",8221103,8222833,"PTHR10641//PTHR10641:SF670 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_6_7923990","OG0002332","Zn","Gmax_Wm82.a2.v1",6,7923990,7723990,8221182,"Glyma.06G103200",8205073,8210842,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_15886069","OG0001161","Zn","Gmax_Wm82.a2.v1",7,15886069,15686069,16086069,"Glyma.07G134300",15921902,15923230,"PTHR13683:SF347 - CYSTEINE-RICH PEPTIDE FAMILY PROTEIN (1 of 3)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_15886069","OG0004150","Zn","Gmax_Wm82.a2.v1",7,15886069,15686069,16086069,"Glyma.07G133800",15863135,15864003,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_19730118","OG0000725","Zn","Gmax_Wm82.a2.v1",7,19730118,19530118,20484697,"Glyma.07G158800",19882111,19885620,"PF02518//PF03924 - Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase (HATPase_c)  // CHASE domain (CHASE)  (1 of 1)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_19730118","OG0001291","Zn","Gmax_Wm82.a2.v1",7,19730118,19530118,20484697,"Glyma.07G159900",20450908,20456275,"K12836 - splicing factor U2AF 35 kDa subunit (U2AF1)  (1 of 5)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_27138101","OG0004786","Zn","Gmax_Wm82.a2.v1",7,27138101,26938101,27631876,"Glyma.07G168100",27443838,27453699,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_27138101","OG0001337","Zn","Gmax_Wm82.a2.v1",7,27138101,26938101,27631876,"Glyma.07G167600",27037849,27040189,"",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_5191003","OG0002675","Zn","Gmax_Wm82.a2.v1",7,5191003,4991003,6759823,"Glyma.07G062200",5510228,5515524,"PTHR10460 - ABL INTERACTOR (1 of 13)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_7_5191003","OG0006017","Zn","Gmax_Wm82.a2.v1",7,5191003,4991003,6759823,"Glyma.07G062100",5494265,5502604,"PTHR12526:SF412 - GLYCOSYL TRANSFERASE FAMILY 1 PROTEIN (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_8_10078730","OG0011382","Zn","Gmax_Wm82.a2.v1",8,10078730,9878730,10713283,"Glyma.08G135800",10389984,10395017,"PTHR10231:SF3 - CMP-SIALIC ACID TRANSPORTER 5 (1 of 1)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_8_10078730","OG0000571","Zn","Gmax_Wm82.a2.v1",8,10078730,9878730,10713283,"Glyma.08G130300",10010969,10013085,"PTHR22844:SF199 - F21J9.19 (1 of 1)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
"Gmax_Wm82.a2.v1_Zn_8_4653010","OG0009779","Zn","Gmax_Wm82.a2.v1",8,4653010,4453010,5008237,"Glyma.08G064300",4917314,4927545,"PTHR22883:SF70 - PROTEIN S-ACYLTRANSFERASE 23-RELATED (1 of 2)",3,2,0.5,0.390453172205438,0.182864048338369,0.329155287009063
