"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Gmax_Wm82.a2.v1_Fe_16_2475944","OG0008433","Fe","Gmax_Wm82.a2.v1",16,2475944,2275944,2675944,"Glyma.16G027400",2664310,2669308,"PTHR23213//PTHR23213:SF220 - FORMIN-RELATED // SUBFAMILY NOT NAMED (1 of 7)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_16_2475944","OG0000328","Fe","Gmax_Wm82.a2.v1",16,2475944,2275944,2675944,"Glyma.16G026100",2538627,2540215,"PF11820 - Protein of unknown function (DUF3339) (DUF3339)  (1 of 23)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_17_36554357","OG0000208","Fe","Gmax_Wm82.a2.v1",17,36554357,36354357,37792059,"Glyma.17G223200",37649685,37653943,"PTHR10766:SF46 - ENDOMEMBRANE FAMILY PROTEIN 70 (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_17_36554357","OG0000622","Fe","Gmax_Wm82.a2.v1",17,36554357,36354357,37792059,"Glyma.17G219200",37082064,37085069,"2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 2306)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_17_40392823","OG0001973","Fe","Gmax_Wm82.a2.v1",17,40392823,40192823,41066263,"Glyma.17G248900",40417445,40419968,"K14503 - brassinosteroid resistant 1/2 (BZR1_2)  (1 of 7)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_17_40392823","OG0000759","Fe","Gmax_Wm82.a2.v1",17,40392823,40192823,41066263,"Glyma.17G246400",40209974,40212670,"PTHR22844//PTHR22844:SF211 - F-BOX AND WD40 DOMAIN PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_18_17195747","OG0007992","Fe","Gmax_Wm82.a2.v1",18,17195747,16995747,17395747,"Glyma.18G128100",17235800,17237647,"PF01535//PF13812//PF14432 - PPR repeat (PPR)  // Pentatricopeptide repeat domain (PPR_3)  // DYW family of nucleic acid deaminases (DYW_deaminase)  (1 of 8)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_18_17195747","OG0002435","Fe","Gmax_Wm82.a2.v1",18,17195747,16995747,17395747,"Glyma.18G128200",17243569,17246715,"PTHR31205:SF2 - ACTIN CROSS-LINKING PROTEIN (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_18_2496795","OG0003554","Fe","Gmax_Wm82.a2.v1",18,2496795,2296795,2955627,"Glyma.18G034800",2701666,2707351,"PTHR10108//PTHR10108:SF789 - METHYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_18_2496795","OG0002517","Fe","Gmax_Wm82.a2.v1",18,2496795,2296795,2955627,"Glyma.18G035000",2727985,2730047,"PTHR13832:SF219 - PROTEIN PHOSPHATASE 2C 3-RELATED (1 of 5)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_1_54771092","OG0000391","Fe","Gmax_Wm82.a2.v1",1,54771092,54571092,55204097,"Glyma.01G220600",54974523,54976556,"PTHR19139:SF169 - AQUAPORIN PIP1-4-RELATED (1 of 7)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_1_54771092","OG0005931","Fe","Gmax_Wm82.a2.v1",1,54771092,54571092,55204097,"Glyma.01G220900",55000110,55006202,"PF13676 - TIR domain (TIR_2)  (1 of 170)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_20_36177520","OG0000355","Fe","Gmax_Wm82.a2.v1",20,36177520,35977520,36377520,"Glyma.20G120200",36268998,36282456,"",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_20_36177520","OG0000355","Fe","Gmax_Wm82.a2.v1",20,36177520,35977520,36377520,"Glyma.20G120100",36261772,36264901,"PTHR27005:SF28 - PROTEIN KINASE-LIKE PROTEIN (1 of 14)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_20_37806396","OG0000213","Fe","Gmax_Wm82.a2.v1",20,37806396,37606396,38322855,"Glyma.20G141600",38036725,38039025,"K04551//K08770 - ubiquitin B (UBB)  // ubiquitin C (UBC)  (1 of 5)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_20_37806396","OG0004192","Fe","Gmax_Wm82.a2.v1",20,37806396,37606396,38322855,"Glyma.20G142000",38055037,38057101,"K03146 - thiamine thiazole synthase (THI4, THI1)  (1 of 5)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_2_37084251","OG0001208","Fe","Gmax_Wm82.a2.v1",2,37084251,36884251,37403880,"Glyma.02G195900",37011827,37013083,"PTHR22849:SF38 - E3 UBIQUITIN-PROTEIN LIGASE PUB22-RELATED (1 of 6)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_2_97983","OG0000073","Fe","Gmax_Wm82.a2.v1",2,97983,1,297983,"Glyma.02G002500",290784,300211,"",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_2_97983","OG0001288","Fe","Gmax_Wm82.a2.v1",2,97983,1,297983,"Glyma.02G000600",66163,71743,"PF01535//PF13812 - PPR repeat (PPR)  // Pentatricopeptide repeat domain (PPR_3)  (1 of 24)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_3_38943417","OG0002691","Fe","Gmax_Wm82.a2.v1",3,38943417,38743417,39232520,"Glyma.03G178700",39118331,39119191,"PTHR33448:SF4 - ARABIDOPSIS THALIANA GENOMIC DNA, CHROMOSOME 5, P1 CLONE:MOK16-RELATED (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_5_31478858","OG0000792","Fe","Gmax_Wm82.a2.v1",5,31478858,31278858,32147285,"Glyma.05G122400",31590593,31594522,"",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_5_31478858","OG0004495","Fe","Gmax_Wm82.a2.v1",5,31478858,31278858,32147285,"Glyma.05G126500",31969433,31974362,"3.5.1.89 - N-acetylglucosaminylphosphatidylinositol deacetylase / N-acetylglucosaminylphosphatidylinositol de-N-acetylase (1 of 2)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_5_36338646","OG0015057","Fe","Gmax_Wm82.a2.v1",5,36338646,36138646,37117839,"Glyma.05G171500",36170721,36174507,"",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_5_36338646","OG0001498","Fe","Gmax_Wm82.a2.v1",5,36338646,36138646,37117839,"Glyma.05G177400",36587493,36590326,"PTHR10992//PTHR10992:SF792 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_6_13439756","OG0008759","Fe","Gmax_Wm82.a2.v1",6,13439756,13239756,14047595,"Glyma.06G163600",13514028,13516958,"PTHR36079:SF1 - PROTEIN LEAFY (1 of 2)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_6_13439756","OG0001340","Fe","Gmax_Wm82.a2.v1",6,13439756,13239756,14047595,"Glyma.06G167600",13984678,13988357,"K15400 - omega-hydroxypalmitate O-feruloyl transferase (HHT1)  (1 of 7)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_6_50219418","OG0000216","Fe","Gmax_Wm82.a2.v1",6,50219418,50019418,50425266,"Glyma.06G313600",50219160,50226659,"",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_6_50219418","OG0000216","Fe","Gmax_Wm82.a2.v1",6,50219418,50019418,50425266,"Glyma.06G313700",50228532,50236997,"KOG2615 - Permease of the major facilitator superfamily (1 of 9)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_7_36993208","OG0000054","Fe","Gmax_Wm82.a2.v1",7,36993208,36793208,37193208,"Glyma.07G202500",37177013,37177959,"K11253 - histone H3 (H3)  (1 of 22)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_7_36993208","OG0000213","Fe","Gmax_Wm82.a2.v1",7,36993208,36793208,37193208,"Glyma.07G199900",36854378,36857292,"PTHR10666:SF150 - POLYUBIQUITIN 3 (1 of 3)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_7_39776460","OG0009589","Fe","Gmax_Wm82.a2.v1",7,39776460,39576460,39976460,"Glyma.07G221000",39610000,39612347,"PF09735 - Membrane-associated apoptosis protein (Nckap1)  (1 of 2)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_7_42877499","OG0001248","Fe","Gmax_Wm82.a2.v1",7,42877499,42677499,43077499,"Glyma.07G251700",42924494,42929708,"PTHR24056//PTHR24056:SF176 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_7_42877499","OG0000268","Fe","Gmax_Wm82.a2.v1",7,42877499,42677499,43077499,"Glyma.07G248600",42689011,42690217,"PF00168 - C2 domain (C2)  (1 of 196)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_10465577","OG0002276","Fe","Gmax_Wm82.a2.v1",8,10465577,10265577,11184300,"Glyma.08G143800",10963999,10969341,"PTHR11132//PTHR11132:SF73 - SOLUTE CARRIER FAMILY 35 // SUBFAMILY NOT NAMED (1 of 7)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_10465577","OG0001498","Fe","Gmax_Wm82.a2.v1",8,10465577,10265577,11184300,"Glyma.08G134500",10308317,10310729,"PTHR10992//PTHR10992:SF792 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_11571237","OG0001747","Fe","Gmax_Wm82.a2.v1",8,11571237,11371237,11886799,"Glyma.08G150600",11602011,11602587,"PTHR11544 - COLD SHOCK DOMAIN CONTAINING PROTEINS (1 of 8)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_11571237","OG0000324","Fe","Gmax_Wm82.a2.v1",8,11571237,11371237,11886799,"Glyma.08G152000",11670654,11673089,"PTHR10024:SF256 - C2 CALCIUM/LIPID-BINDING PLANT PHOSPHORIBOSYLTRANSFERASE FAMILY PROTEIN (1 of 2)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_21159810","OG0000054","Fe","Gmax_Wm82.a2.v1",8,21159810,20959810,21359810,"Glyma.08G245000",21160139,21161097,"K11253 - histone H3 (H3)  (1 of 22)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_21159810","OG0001953","Fe","Gmax_Wm82.a2.v1",8,21159810,20959810,21359810,"Glyma.08G246400",21312765,21316779,"PTHR31413:SF4 - NINJA-FAMILY PROTEIN AFP1-RELATED (1 of 8)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_8273185","OG0008034","Fe","Gmax_Wm82.a2.v1",8,8273185,8073185,8802715,"Glyma.08G105600",8154834,8161846,"K02685 - DNA primase large subunit (PRI2)  (1 of 2)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_8273185","OG0000328","Fe","Gmax_Wm82.a2.v1",8,8273185,8073185,8802715,"Glyma.08G105300",8109486,8110128,"PF11820 - Protein of unknown function (DUF3339) (DUF3339)  (1 of 23)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_9332121","OG0002863","Fe","Gmax_Wm82.a2.v1",8,9332121,9132121,9900858,"Glyma.08G124000",9519411,9525223,"",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Gmax_Wm82.a2.v1_Fe_8_9332121","OG0001944","Fe","Gmax_Wm82.a2.v1",8,9332121,9132121,9900858,"Glyma.08G123000",9465280,9467189,"PTHR32263:SF8 - INACTIVE POLY [ADP-RIBOSE] POLYMERASE SRO2-RELATED (1 of 1)",3,2,0.5,0.387831485587583,0.183650554323725,0.330570997782705
"Sbicolor_v3.1.1_Fe_1_64167200","OG0002574","Fe","Sbicolor_v3.1.1",1,64167200,64067200,64267200,"Sobic.001G352300",64143628,64147090,"similar to Putative splicing factor, arginine/serine-rich 2",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_64167200","OG0001498","Fe","Sbicolor_v3.1.1",1,64167200,64067200,64267200,"Sobic.001G351600",64104248,64106256,"PTHR10992//PTHR10992:SF779 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 3)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_64167200","OG0009052","Fe","Sbicolor_v3.1.1",1,64167200,64067200,64267200,"Sobic.001G352200",64138323,64139950,"3.6.3.4//3.6.3.54 - Cu(2+)-exporting ATPase // Cu(+) exporting ATPase (1 of 4)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_68804946","OG0002461","Fe","Sbicolor_v3.1.1",1,68804946,68704946,68904946,"Sobic.001G401975",68750468,68751677,"PF07107 - Wound-induced protein WI12 (WI12)  (1 of 2)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_68804946","OG0002461","Fe","Sbicolor_v3.1.1",1,68804946,68704946,68904946,"Sobic.001G401900",68736151,68738584,"PF07107 - Wound-induced protein WI12 (WI12)  (1 of 2)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_68804946","OG0005111","Fe","Sbicolor_v3.1.1",1,68804946,68704946,68904946,"Sobic.001G402200",68774093,68775802,"similar to Sex determination protein tasselseed-2",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_72500612","OG0001008","Fe","Sbicolor_v3.1.1",1,72500612,72400612,72600612,"Sobic.001G447600",72493750,72498544,"similar to Os03g0231800 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_72500612","OG0007568","Fe","Sbicolor_v3.1.1",1,72500612,72400612,72600612,"Sobic.001G447300",72434772,72440788,"similar to RNase L inhibitor-like protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_1_72500612","OG0001944","Fe","Sbicolor_v3.1.1",1,72500612,72400612,72600612,"Sobic.001G447100",72417803,72421276,"similar to Poly polymerase catalytic domain containing protein, expressed",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_2_8093479","OG0000161","Fe","Sbicolor_v3.1.1",2,8093479,7993479,8193479,"Sobic.002G078400",8147902,8151657,"similar to ADP-ribosylation factor 1",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_2_8093479","OG0001288","Fe","Sbicolor_v3.1.1",2,8093479,7993479,8193479,"Sobic.002G078100",8132600,8136179,"PF01535//PF13812 - PPR repeat (PPR)  // Pentatricopeptide repeat domain (PPR_3)  (1 of 18)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_2_8093479","OG0000014","Fe","Sbicolor_v3.1.1",2,8093479,7993479,8193479,"Sobic.002G077700",8090531,8092533,"PTHR11746//PTHR11746:SF85 - O-METHYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 5)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_59846640","OG0000909","Fe","Sbicolor_v3.1.1",3,59846640,59746640,59946640,"Sobic.003G260200",59802657,59807340,"similar to MATE efflux protein-like",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_59846640","OG0004832","Fe","Sbicolor_v3.1.1",3,59846640,59746640,59946640,"Sobic.003G260900",59869236,59875200,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_59846640","OG0008083","Fe","Sbicolor_v3.1.1",3,59846640,59746640,59946640,"Sobic.003G260400",59823425,59838742,"",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_66106021","OG0000104","Fe","Sbicolor_v3.1.1",3,66106021,66006021,66206021,"Sobic.003G337000",66022976,66027384,"similar to Ubiquitin carrier protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_66106021","OG0001617","Fe","Sbicolor_v3.1.1",3,66106021,66006021,66206021,"Sobic.003G336800",66006019,66010775,"similar to Gastric mucin-like protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_66106021","OG0000193","Fe","Sbicolor_v3.1.1",3,66106021,66006021,66206021,"Sobic.003G338801",66191754,66194027,"similar to Alpha-expansin 1 precursor",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_70018725","OG0001987","Fe","Sbicolor_v3.1.1",3,70018725,69918725,70118725,"Sobic.003G387900",69937308,69940385,"K02932 - large subunit ribosomal protein L5e (RP-L5e, RPL5)  (1 of 2)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_70018725","OG0002717","Fe","Sbicolor_v3.1.1",3,70018725,69918725,70118725,"Sobic.003G389700",70099859,70102512,"similar to Os01g0898800 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_3_70018725","OG0008433","Fe","Sbicolor_v3.1.1",3,70018725,69918725,70118725,"Sobic.003G389100",70006219,70011975,"weakly similar to Chromosome chr5 scaffold_72, whole genome shotgun sequence",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_4_1470760","OG0001466","Fe","Sbicolor_v3.1.1",4,1470760,1370760,1570760,"Sobic.004G018400",1451115,1452111,"similar to Peptidyl-prolyl cis-trans isomerase",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_4_1470760","OG0000104","Fe","Sbicolor_v3.1.1",4,1470760,1370760,1570760,"Sobic.004G017800",1405965,1407487,"similar to Ubiquitin carrier protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_4_1470760","OG0001747","Fe","Sbicolor_v3.1.1",4,1470760,1370760,1570760,"Sobic.004G018200",1435939,1437228,"PTHR11544//PTHR11544:SF49 - COLD SHOCK DOMAIN CONTAINING PROTEINS // SUBFAMILY NOT NAMED (1 of 1)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_5_333639","OG0000669","Fe","Sbicolor_v3.1.1",5,333639,233639,433639,"Sobic.005G005200",414348,418699,"similar to Major Facilitator Superfamily protein, expressed",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_5_333639","OG0000794","Fe","Sbicolor_v3.1.1",5,333639,233639,433639,"Sobic.005G003300",274464,285813,"K04646 - clathrin heavy chain (CLTC)  (1 of 2)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_5_333639","OG0005014","Fe","Sbicolor_v3.1.1",5,333639,233639,433639,"Sobic.005G005300",416284,422306,"similar to Putative uncharacterized protein T12C14_150",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_43971337","OG0001297","Fe","Sbicolor_v3.1.1",6,43971337,43871337,44071337,"Sobic.006G075801",44041315,44043956,"similar to OSJNBb0108J11.6 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_43971337","OG0001208","Fe","Sbicolor_v3.1.1",6,43971337,43871337,44071337,"Sobic.006G075400",43950060,43951792,"PTHR22849//PTHR22849:SF49 - WDSAM1 PROTEIN // SUBFAMILY NOT NAMED (1 of 3)",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_43971337","OG0001902","Fe","Sbicolor_v3.1.1",6,43971337,43871337,44071337,"Sobic.006G075600",43988258,43994382,"similar to OSIGBa0092M08.13 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_55359867","OG0008759","Fe","Sbicolor_v3.1.1",6,55359867,55259867,55459867,"Sobic.006G201600",55289735,55293320,"similar to Floricaula/leafy-like 2",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_55359867","OG0006116","Fe","Sbicolor_v3.1.1",6,55359867,55259867,55459867,"Sobic.006G204200",55451162,55454760,"similar to B0403H10-OSIGBa0105A11.16 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_58551686","OG0004050","Fe","Sbicolor_v3.1.1",6,58551686,58451686,58774033,"Sobic.006G247600",58698872,58699671,"similar to P0432B10.9 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_58551686","OG0006203","Fe","Sbicolor_v3.1.1",6,58551686,58451686,58774033,"Sobic.006G247900",58743248,58750334,"similar to Phosphoribosylformylglycinamidine synthase",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_58551686","OG0013519","Fe","Sbicolor_v3.1.1",6,58551686,58451686,58774033,"Sobic.006G248200",58761944,58762485,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_5984260","OG0000190","Fe","Sbicolor_v3.1.1",6,5984260,5884260,6084260,"Sobic.006G028500",5924218,5930374,"similar to OSIGBa0101K10.4 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_5984260","OG0000190","Fe","Sbicolor_v3.1.1",6,5984260,5884260,6084260,"Sobic.006G028900",6076676,6079692,"similar to OSIGBa0101K10.4 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_6_5984260","OG0000190","Fe","Sbicolor_v3.1.1",6,5984260,5884260,6084260,"Sobic.006G028400",5890433,5898852,"similar to OSIGBa0101K10.4 protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_50819540","OG0000205","Fe","Sbicolor_v3.1.1",9,50819540,50719540,50919540,"Sobic.009G152600",50899846,50901775,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_50819540","OG0000792","Fe","Sbicolor_v3.1.1",9,50819540,50719540,50919540,"Sobic.009G152100",50839684,50842676,"similar to OSE2-like protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_50819540","OG0003861","Fe","Sbicolor_v3.1.1",9,50819540,50719540,50919540,"Sobic.009G151700",50803892,50814846,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_5273098","OG0003416","Fe","Sbicolor_v3.1.1",9,5273098,5173098,5373098,"Sobic.009G051600",5234607,5239449,"similar to Protein disulfide isomerase",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_5273098","OG0006456","Fe","Sbicolor_v3.1.1",9,5273098,5173098,5373098,"Sobic.009G051700",5243237,5247677,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_5273098","OG0000319","Fe","Sbicolor_v3.1.1",9,5273098,5173098,5373098,"Sobic.009G052400",5321075,5324351,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_53230259","OG0000161","Fe","Sbicolor_v3.1.1",9,53230259,53130259,53330259,"Sobic.009G178600",53329736,53333614,"similar to ADP-ribosylation factor",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_53230259","OG0003643","Fe","Sbicolor_v3.1.1",9,53230259,53130259,53330259,"Sobic.009G177000",53202210,53204594,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_53230259","OG0002526","Fe","Sbicolor_v3.1.1",9,53230259,53130259,53330259,"Sobic.009G176500",53147374,53148422,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_54486193","OG0000668","Fe","Sbicolor_v3.1.1",9,54486193,54386193,54586193,"Sobic.009G193400",54480354,54488612,"similar to Protein kinase",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
"Sbicolor_v3.1.1_Fe_9_54486193","OG0002905","Fe","Sbicolor_v3.1.1",9,54486193,54386193,54586193,"Sobic.009G194400",54566937,54567703,"similar to Putative uncharacterized protein",3,3,0.666666666666667,0.367691358024691,0.126461728395062,0.32880049382716
