"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Mg_1_18156709","OG0002999","Mg","Sbicolor_v3.1.1",1,18156709,18056709,18256709,"Sobic.001G201000",18198583,18204192,"PTHR34452:SF2 - MYOSIN HEAVY CHAIN-RELATED PROTEIN (1 of 1)",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_1_18156709","OG0000247","Mg","Sbicolor_v3.1.1",1,18156709,18056709,18256709,"Sobic.001G200800",18191249,18192020,"similar to Nonspecific lipid-transfer protein 2, putative, expressed",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_1_78558841","OG0000040","Mg","Sbicolor_v3.1.1",1,78558841,78458841,78658841,"Sobic.001G519300",78534740,78539207,"similar to Cation-transporting ATPase",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_1_78558841","OG0000993","Mg","Sbicolor_v3.1.1",1,78558841,78458841,78658841,"Sobic.001G518500",78474468,78477687,"similar to Adenylate kinase, chloroplast, putative, expressed",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_53194268","OG0000072","Mg","Sbicolor_v3.1.1",3,53194268,53094268,53294268,"Sobic.003G202200",53189808,53194411,"similar to Lysine decarboxylase-like protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_53194268","OG0003838","Mg","Sbicolor_v3.1.1",3,53194268,53094268,53294268,"Sobic.003G202900",53281760,53285048,"similar to Putative uncharacterized protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_60529278","OG0006281","Mg","Sbicolor_v3.1.1",3,60529278,60429278,60629278,"Sobic.003G269100",60590051,60591971,"similar to Plasma membrane associated protein-like",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_64236764","OG0010295","Mg","Sbicolor_v3.1.1",3,64236764,64136764,64336764,"Sobic.003G314900",64290678,64296721,"similar to Exonuclease-1",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_64236764","OG0003857","Mg","Sbicolor_v3.1.1",3,64236764,64136764,64336764,"Sobic.003G314800",64282837,64287422,"similar to Putative aspartic proteinase nepenthesin II",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_71560941","OG0001340","Mg","Sbicolor_v3.1.1",3,71560941,71460941,71660941,"Sobic.003G408900",71654043,71655739,"K15400 - omega-hydroxypalmitate O-feruloyl transferase (HHT1)  (1 of 5)",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_3_71560941","OG0000361","Mg","Sbicolor_v3.1.1",3,71560941,71460941,71660941,"Sobic.003G409000",71660754,71662368,"similar to Putative uncharacterized protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_4_60097991","OG0000658","Mg","Sbicolor_v3.1.1",4,60097991,59997991,60197991,"Sobic.004G255600",60171058,60174404,"similar to OSJNBa0084A10.16 protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_4_60097991","OG0010653","Mg","Sbicolor_v3.1.1",4,60097991,59997991,60197991,"Sobic.004G254800",60108846,60115112,"",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_4_63992803","OG0001496","Mg","Sbicolor_v3.1.1",4,63992803,63892803,64092803,"Sobic.004G301000",63965162,63967492,"similar to Putative uncharacterized protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_4_63992803","OG0000991","Mg","Sbicolor_v3.1.1",4,63992803,63892803,64092803,"Sobic.004G301200",64006967,64013199,"PTHR24115:SF405 - ATP BINDING MICROTUBULE MOTOR FAMILY PROTEIN (1 of 2)",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_4_66845895","OG0011252","Mg","Sbicolor_v3.1.1",4,66845895,66745895,66945895,"Sobic.004G335800",66785400,66787880,"similar to 50S ribosomal protein L9, chloroplast precursor",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_4_66845895","OG0004602","Mg","Sbicolor_v3.1.1",4,66845895,66745895,66945895,"Sobic.004G336800",66868254,66874309,"",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_6_54128682","OG0001235","Mg","Sbicolor_v3.1.1",6,54128682,54028682,54228682,"Sobic.006G185500",54061370,54070827,"similar to OSIGBa0147H17.5 protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_6_54128682","OG0002775","Mg","Sbicolor_v3.1.1",6,54128682,54028682,54228682,"Sobic.006G187100",54194635,54199815,"similar to H0404F02.2 protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_6_56532461","OG0008127","Mg","Sbicolor_v3.1.1",6,56532461,56432461,56632461,"Sobic.006G216800",56456307,56462044,"similar to H0818E11.8 protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_6_56532461","OG0008920","Mg","Sbicolor_v3.1.1",6,56532461,56432461,56632461,"Sobic.006G219000",56609264,56614643,"similar to H0114G12.8 protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_7_57918962","OG0000092","Mg","Sbicolor_v3.1.1",7,57918962,57818962,58018962,"Sobic.007G148600",57953768,57955526,"similar to Serine/threonine protein phosphatase",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_7_57918962","OG0000913","Mg","Sbicolor_v3.1.1",7,57918962,57818962,58018962,"Sobic.007G148700",57963646,57968689,"similar to Putative leucine zipper-containing protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_7_8881707","OG0005735","Mg","Sbicolor_v3.1.1",7,8881707,8781707,8981707,"Sobic.007G076600",8865541,8870462,"similar to Putative uncharacterized protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Sbicolor_v3.1.1_Mg_7_8881707","OG0001850","Mg","Sbicolor_v3.1.1",7,8881707,8781707,8981707,"Sobic.007G076100",8813892,8818357,"similar to OSIGBa0152L12.11 protein",3,2,0.5,0.345032863849765,0.19649014084507,0.353682253521127
"Gmax_Wm82.a2.v1_Mg_10_13629716","OG0008442","Mg","Gmax_Wm82.a2.v1",10,13629716,13429716,14070722,"Glyma.10G094100",13442215,13463651,"PTHR15496:SF2 - GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 4 (1 of 1)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_10_13629716","OG0000097","Mg","Gmax_Wm82.a2.v1",10,13629716,13429716,14070722,"Glyma.10G095100",13762452,13765446,"PTHR10593//PTHR10593:SF41 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED (1 of 14)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_10_5048574","OG0000072","Mg","Gmax_Wm82.a2.v1",10,5048574,4848574,5248574,"Glyma.10G053800",4876657,4880178,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_10_5048574","OG0000541","Mg","Gmax_Wm82.a2.v1",10,5048574,4848574,5248574,"Glyma.10G054200",4926959,4929801,"PTHR31062:SF52 - XYLOGLUCAN ENDOTRANSGLUCOSYLASE/HYDROLASE PROTEIN 31-RELATED (1 of 4)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_10_50868012","OG0011950","Mg","Gmax_Wm82.a2.v1",10,50868012,50668012,51068012,"Glyma.10G288400",50725819,50728149,"PTHR27000:SF102 - DISEASE RESISTANCE PROTEIN-LIKE (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_10_50868012","OG0000448","Mg","Gmax_Wm82.a2.v1",10,50868012,50668012,51068012,"Glyma.10G290000",50825758,50828897,"K07901 - Ras-related protein Rab-8A (RAB8A, MEL)  (1 of 8)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_11_32865992","OG0005725","Mg","Gmax_Wm82.a2.v1",11,32865992,32665992,33066054,"Glyma.11G233100",32840573,32844286,"PTHR32285:SF62 - PROTEIN TRICHOME BIREFRINGENCE-LIKE 33 (1 of 3)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_12_2639339","OG0000171","Mg","Gmax_Wm82.a2.v1",12,2639339,2439339,2842909,"Glyma.12G032700",2476400,2479307,"PTHR24072:SF171 - RAC-LIKE GTP-BINDING PROTEIN ARAC4-RELATED (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_12_2639339","OG0000991","Mg","Gmax_Wm82.a2.v1",12,2639339,2439339,2842909,"Glyma.12G037100",2681953,2689397,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_13_16493900","OG0000040","Mg","Gmax_Wm82.a2.v1",13,16493900,16293900,17262998,"Glyma.13G065400",16468213,16475472,"PTHR24093:SF264 - ATPASE 4, PLASMA MEMBRANE-TYPE (1 of 6)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_13_16493900","OG0000930","Mg","Gmax_Wm82.a2.v1",13,16493900,16293900,17262998,"Glyma.13G064000",16332696,16336010,"PTHR24326:SF264 - HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-20-RELATED (1 of 4)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_13_21014295","OG0001205","Mg","Gmax_Wm82.a2.v1",13,21014295,20814295,21214295,"Glyma.13G093800",20903249,20905141,"PTHR31319:SF14 - ZINC FINGER PROTEIN CONSTANS-LIKE 5 (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_13_21014295","OG0005213","Mg","Gmax_Wm82.a2.v1",13,21014295,20814295,21214295,"Glyma.13G096000",21089008,21094727,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_13_36896763","OG0001031","Mg","Gmax_Wm82.a2.v1",13,36896763,36696763,37096763,"Glyma.13G268600",37091919,37095759,"K10956 - protein transport protein SEC61 subunit alpha (SEC61A)  (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_13_36896763","OG0003826","Mg","Gmax_Wm82.a2.v1",13,36896763,36696763,37096763,"Glyma.13G264100",36711934,36719667,"K14297 - nuclear pore complex protein Nup98-Nup96 (NUP98, ADAR2, NUP116)  (1 of 3)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_14_9077966","OG0007211","Mg","Gmax_Wm82.a2.v1",14,9077966,8877966,10099951,"Glyma.14G101300",10027290,10028248,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_10839318","OG0000777","Mg","Gmax_Wm82.a2.v1",15,10839318,10639318,11546515,"Glyma.15G138100",11250758,11252126,"PF13668 - Ferritin-like domain (Ferritin_2)  (1 of 12)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_10839318","OG0000777","Mg","Gmax_Wm82.a2.v1",15,10839318,10639318,11546515,"Glyma.15G138000",11235088,11237647,"PF13668 - Ferritin-like domain (Ferritin_2)  (1 of 12)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_411133","OG0000040","Mg","Gmax_Wm82.a2.v1",15,411133,211133,711864,"Glyma.15G004300",390297,394072,"PTHR24093:SF355 - ATPASE 1, PLASMA MEMBRANE-TYPE-RELATED (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_411133","OG0007442","Mg","Gmax_Wm82.a2.v1",15,411133,211133,711864,"Glyma.15G005300",463317,466719,"K10632 - BRCA1-associated protein (BRAP)  (1 of 3)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_48562471","OG0000774","Mg","Gmax_Wm82.a2.v1",15,48562471,48362471,50522907,"Glyma.15G266600",50274290,50280981,"6.3.4.2 - CTP synthase (glutamine hydrolyzing) / UTP--ammonia ligase (1 of 8)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_9404754","OG0002302","Mg","Gmax_Wm82.a2.v1",15,9404754,9204754,10087588,"Glyma.15G123000",9776735,9780193,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_15_9404754","OG0000273","Mg","Gmax_Wm82.a2.v1",15,9404754,9204754,10087588,"Glyma.15G123600",9815177,9820600,"PTHR22847//PTHR22847:SF478 - WD40 REPEAT PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_16_29547943","OG0002840","Mg","Gmax_Wm82.a2.v1",16,29547943,29347943,30553896,"Glyma.16G140300",29770874,29774750,"PTHR10174//PTHR10174:SF149 - RETINALDEHYDE BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_16_29547943","OG0000554","Mg","Gmax_Wm82.a2.v1",16,29547943,29347943,30553896,"Glyma.16G141700",30005772,30007498,"K13789 - geranylgeranyl diphosphate synthase, type II (GGPS)  (1 of 6)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_16_36319328","OG0002895","Mg","Gmax_Wm82.a2.v1",16,36319328,36119328,36519328,"Glyma.16G204000",36507514,36511554,"PTHR11638//PTHR11638:SF105 - ATP-DEPENDENT CLP PROTEASE // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_16_36319328","OG0002895","Mg","Gmax_Wm82.a2.v1",16,36319328,36119328,36519328,"Glyma.16G204100",36513142,36517351,"PTHR11638//PTHR11638:SF105 - ATP-DEPENDENT CLP PROTEASE // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_17_17360912","OG0001264","Mg","Gmax_Wm82.a2.v1",17,17360912,17160912,18215540,"Glyma.17G173500",17930110,17935729,"PTHR21493//PTHR21493:SF142 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 7)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_17_17360912","OG0001264","Mg","Gmax_Wm82.a2.v1",17,17360912,17160912,18215540,"Glyma.17G173600",17986535,17997528,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_17_2195337","OG0000213","Mg","Gmax_Wm82.a2.v1",17,2195337,1995337,3283563,"Glyma.17G042100",3123414,3125634,"PTHR10666:SF155 - POLYUBIQUITIN 4 (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_1296185","OG0005725","Mg","Gmax_Wm82.a2.v1",18,1296185,1096185,1821020,"Glyma.18G024000",1769162,1773878,"PTHR32285:SF62 - PROTEIN TRICHOME BIREFRINGENCE-LIKE 33 (1 of 3)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_20789892","OG0000161","Mg","Gmax_Wm82.a2.v1",18,20789892,20589892,21028376,"Glyma.18G139400",20923703,20930766,"K07937//K07977 - ADP-ribosylation factor 1 (ARF1)  // Arf/Sar family, other (ARF)  (1 of 11)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_20789892","OG0004079","Mg","Gmax_Wm82.a2.v1",18,20789892,20589892,21028376,"Glyma.18G138900",20776568,20779100,"K02732 - 20S proteasome subunit beta 6 (PSMB1)  (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_55059533","OG0000444","Mg","Gmax_Wm82.a2.v1",18,55059533,54859533,55915030,"Glyma.18G265100",54995065,54997875,"K00012 - UDPglucose 6-dehydrogenase (UGDH, ugd)  (1 of 8)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_55059533","OG0000133","Mg","Gmax_Wm82.a2.v1",18,55059533,54859533,55915030,"Glyma.18G276000",55818654,55823401,"KOG1552 - Predicted alpha/beta hydrolase (1 of 25)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_57473940","OG0006606","Mg","Gmax_Wm82.a2.v1",18,57473940,57273940,57673940,"Glyma.18G297700",57499727,57502861,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_18_6809001","OG0011336","Mg","Gmax_Wm82.a2.v1",18,6809001,6609001,7009001,"Glyma.18G071600",6727657,6728817,"PTHR10641:SF653 - ATMYB103 (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_19_35000590","OG0003119","Mg","Gmax_Wm82.a2.v1",19,35000590,34800590,35746970,"Glyma.19G104300",35345749,35366060,"PF12576 - Protein of unknown function (DUF3754) (DUF3754)  (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_19_35000590","OG0010929","Mg","Gmax_Wm82.a2.v1",19,35000590,34800590,35746970,"Glyma.19G104500",35390011,35392171,"PF05055 - Protein of unknown function (DUF677) (DUF677)  (1 of 19)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_1_3875155","OG0010573","Mg","Gmax_Wm82.a2.v1",1,3875155,3675155,4075155,"Glyma.01G036200",3791180,3811591,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_1_49993016","OG0000171","Mg","Gmax_Wm82.a2.v1",1,49993016,49793016,50193016,"Glyma.01G164200",50183409,50186003,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_1_49993016","OG0002323","Mg","Gmax_Wm82.a2.v1",1,49993016,49793016,50193016,"Glyma.01G160300",49878554,49885072,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_1_55419922","OG0007876","Mg","Gmax_Wm82.a2.v1",1,55419922,55219922,55638203,"Glyma.01G225000",55371771,55372715,"PTHR31657:SF9 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR CRF5-RELATED (1 of 16)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_20_34355124","OG0011950","Mg","Gmax_Wm82.a2.v1",20,34355124,34155124,34899114,"Glyma.20G100500",34388983,34390790,"PTHR27000:SF102 - DISEASE RESISTANCE PROTEIN-LIKE (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_20_34355124","OG0000448","Mg","Gmax_Wm82.a2.v1",20,34355124,34155124,34899114,"Glyma.20G099300",34253262,34256396,"K07901 - Ras-related protein Rab-8A (RAB8A, MEL)  (1 of 8)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_1853600","OG0000743","Mg","Gmax_Wm82.a2.v1",2,1853600,1653600,2161940,"Glyma.02G020000",1824031,1827387,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_1853600","OG0000930","Mg","Gmax_Wm82.a2.v1",2,1853600,1653600,2161940,"Glyma.02G019100",1682559,1685705,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_36878905","OG0004066","Mg","Gmax_Wm82.a2.v1",2,36878905,36678905,37078905,"Glyma.02G193900",36713791,36716012,"PTHR11306//PTHR11306:SF12 - NIEMANN PICK TYPE C2 PROTEIN NPC2-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_36878905","OG0000628","Mg","Gmax_Wm82.a2.v1",2,36878905,36678905,37078905,"Glyma.02G194400",36772501,36773519,"PTHR14155//PTHR14155:SF90 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED (1 of 3)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_3950225","OG0000171","Mg","Gmax_Wm82.a2.v1",2,3950225,3750225,4870640,"Glyma.02G046100",4242678,4246278,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_3950225","OG0002444","Mg","Gmax_Wm82.a2.v1",2,3950225,3750225,4870640,"Glyma.02G043800",4076420,4076893,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_7092642","OG0000448","Mg","Gmax_Wm82.a2.v1",2,7092642,6892642,8931107,"Glyma.02G094100",8437661,8442310,"K07901 - Ras-related protein Rab-8A (RAB8A, MEL)  (1 of 8)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_2_7092642","OG0000536","Mg","Gmax_Wm82.a2.v1",2,7092642,6892642,8931107,"Glyma.02G085300",7426828,7428512,"K02981 - small subunit ribosomal protein S2e (RP-S2e, RPS2)  (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_3_41699503","OG0000073","Mg","Gmax_Wm82.a2.v1",3,41699503,41499503,42835973,"Glyma.03G207800",41508411,41509425,"PTHR22891:SF40 - PROTEIN ARGONAUTE 5 (1 of 7)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_3_41699503","OG0008127","Mg","Gmax_Wm82.a2.v1",3,41699503,41499503,42835973,"Glyma.03G211100",41725557,41731507,"KOG0736 - Peroxisome assembly factor 2 containing the AAA+-type ATPase domain (1 of 1)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_4_44120183","OG0000944","Mg","Gmax_Wm82.a2.v1",4,44120183,43920183,44320183,"Glyma.04G177600",44155252,44161144,"PF02985//PF13513 - HEAT repeat (HEAT)  // HEAT-like repeat (HEAT_EZ)  (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_4_44120183","OG0006257","Mg","Gmax_Wm82.a2.v1",4,44120183,43920183,44320183,"Glyma.04G176300",43920146,43922209,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_4_6823564","OG0000138","Mg","Gmax_Wm82.a2.v1",4,6823564,6623564,7423960,"Glyma.04G084000",7084285,7086468,"PTHR31985:SF23 - DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 3-RELATED (1 of 4)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_4_6823564","OG0002215","Mg","Gmax_Wm82.a2.v1",4,6823564,6623564,7423960,"Glyma.04G080300",6754098,6759653,"PTHR14255//PTHR14255:SF1 - ATP-DEPENDENT PROTEASE  CEREBLON // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_5_34565334","OG0001163","Mg","Gmax_Wm82.a2.v1",5,34565334,34365334,35041194,"Glyma.05G157200",34963735,34967052,"PTHR24055:SF196 - MITOGEN-ACTIVATED PROTEIN KINASE 14-RELATED (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_5_34565334","OG0001850","Mg","Gmax_Wm82.a2.v1",5,34565334,34365334,35041194,"Glyma.05G152500",34635771,34640829,"2.3.1.99 - Quinate O-hydroxycinnamoyltransferase / Hydroxycinnamoyl coenzyme A-quinate transferase (1 of 4)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_5_41484954","OG0002775","Mg","Gmax_Wm82.a2.v1",5,41484954,41284954,41912419,"Glyma.05G238500",41444788,41449159,"",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_5_41484954","OG0000536","Mg","Gmax_Wm82.a2.v1",5,41484954,41284954,41912419,"Glyma.05G239000",41489721,41491777,"K02981 - small subunit ribosomal protein S2e (RP-S2e, RPS2)  (1 of 5)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_6_13868344","OG0001340","Mg","Gmax_Wm82.a2.v1",6,13868344,13668344,14068344,"Glyma.06G167600",13984678,13988357,"K15400 - omega-hydroxypalmitate O-feruloyl transferase (HHT1)  (1 of 7)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_6_13868344","OG0000361","Mg","Gmax_Wm82.a2.v1",6,13868344,13668344,14068344,"Glyma.06G167500",13979670,13980423,"PF02519 - Auxin responsive protein (Auxin_inducible)  (1 of 252)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_6_50683240","OG0000432","Mg","Gmax_Wm82.a2.v1",6,50683240,50483240,51111194,"Glyma.06G323000",51103666,51106094,"K02868 - large subunit ribosomal protein L11e (RP-L11e, RPL11)  (1 of 7)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
"Gmax_Wm82.a2.v1_Mg_6_50683240","OG0002917","Mg","Gmax_Wm82.a2.v1",6,50683240,50483240,51111194,"Glyma.06G320700",50942839,50947909,"PTHR31221:SF10 - WRKY TRANSCRIPTION FACTOR 2-RELATED (1 of 2)",3,2,0.5,0.353299303944316,0.194010208816705,0.34921837587007
