"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_P_1_72937156","OG0003055","P","Sbicolor_v3.1.1",1,72937156,72837156,73037156,"Sobic.001G453200",72974636,72977039,"similar to Very-long-chain fatty acid condensing enzyme, putative, expressed",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_2_62316784","OG0002409","P","Sbicolor_v3.1.1",2,62316784,62216784,62416784,"Sobic.002G232900",62393508,62395752,"similar to Helix-loop-helix DNA-binding protein-like",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_2_74551639","OG0000551","P","Sbicolor_v3.1.1",2,74551639,74451639,74651639,"Sobic.002G393200",74598090,74603112,"similar to CaMK1",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_3_3899022","OG0005786","P","Sbicolor_v3.1.1",3,3899022,3799022,4003998,"Sobic.003G043100",3983214,3985665,"similar to OSJNBa0088H09.13 protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_3_53202726","OG0000072","P","Sbicolor_v3.1.1",3,53202726,53102726,53302726,"Sobic.003G202200",53189808,53194411,"similar to Lysine decarboxylase-like protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_4_54650487","OG0000675","P","Sbicolor_v3.1.1",4,54650487,54550487,54750487,"Sobic.004G196101",54708104,54711338,"similar to Nitrate reductase [NADH] 3",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_4_57456389","OG0000323","P","Sbicolor_v3.1.1",4,57456389,57356389,57556389,"Sobic.004G224000",57467608,57472134,"PTHR31645:SF1 - GB (1 of 1)",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_5_51268312","OG0000086","P","Sbicolor_v3.1.1",5,51268312,51168312,51368312,"Sobic.005G116500",51186113,51199239,"similar to OSJNBa0081C01.23 protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_5_54757258","OG0000323","P","Sbicolor_v3.1.1",5,54757258,54657258,54857258,"Sobic.005G124600",54660528,54664901,"similar to OSIGBa0153E02-OSIGBa0093I20.14 protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_5_6406123","OG0008172","P","Sbicolor_v3.1.1",5,6406123,6306123,6506123,"Sobic.005G061000",6413870,6419473,"similar to ABC transporter protein, putative",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_5_69759416","OG0000561","P","Sbicolor_v3.1.1",5,69759416,69659416,69859416,"Sobic.005G211000",69746002,69752972,"similar to P0648C09.9 protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_6_57887706","OG0011822","P","Sbicolor_v3.1.1",6,57887706,57787706,57987706,"Sobic.006G238600",57949559,57955383,"similar to H0413E07.11 protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_7_17697404","OG0004607","P","Sbicolor_v3.1.1",7,17697404,17597404,17797404,"Sobic.007G095200",17638774,17644355,"similar to Putative uncharacterized protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_7_858213","OG0003622","P","Sbicolor_v3.1.1",7,858213,758213,958213,"Sobic.007G008500",759321,763460,"PTHR12565:SF125 - TRANSCRIPTION FACTOR HEC3-RELATED (1 of 1)",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_9_1835516","OG0001007","P","Sbicolor_v3.1.1",9,1835516,1735516,1935516,"Sobic.009G020300",1816092,1818144,"",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Sbicolor_v3.1.1_P_9_49866183","OG0000197","P","Sbicolor_v3.1.1",9,49866183,49766183,49966183,"Sobic.009G140700",49800339,49805960,"similar to Putative uncharacterized protein",3,1,0,0.417630952380952,0.349421428571428,0.349421428571428
"Gmax_Wm82.a2.v1_P_10_2597485","OG0000800","P","Gmax_Wm82.a2.v1",10,2597485,2397485,2797485,"Glyma.10G028400",2468536,2473694,"PTHR11200//PTHR11200:SF159 - INOSITOL 5-PHOSPHATASE // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_10_2597485","OG0000575","P","Gmax_Wm82.a2.v1",10,2597485,2397485,2797485,"Glyma.10G029000",2539391,2545681,"PTHR24362//PTHR24362:SF277 - SERINE/THREONINE-PROTEIN KINASE NEK // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_11_28000570","OG0001182","P","Gmax_Wm82.a2.v1",11,28000570,27800570,28200570,"Glyma.11G200200",27881440,27882667,"PTHR32370:SF17 - ROOT PHOTOTROPISM PROTEIN 2 (1 of 5)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_11_28000570","OG0001182","P","Gmax_Wm82.a2.v1",11,28000570,27800570,28200570,"Glyma.11G200100",27880234,27881337,"PTHR32370:SF17 - ROOT PHOTOTROPISM PROTEIN 2 (1 of 5)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_11_3866567","OG0000551","P","Gmax_Wm82.a2.v1",11,3866567,3666567,5075880,"Glyma.11G058000",4370574,4376076,"PTHR24349//PTHR24349:SF115 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 6)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_11_3866567","OG0008242","P","Gmax_Wm82.a2.v1",11,3866567,3666567,5075880,"Glyma.11G067300",5038254,5043697,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_11_5291557","OG0000205","P","Gmax_Wm82.a2.v1",11,5291557,5091557,5491557,"Glyma.11G070800",5288501,5292009,"PTHR10286:SF13 - INORGANIC PYROPHOSPHATASE-LIKE PROTEIN (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_11_5291557","OG0002311","P","Gmax_Wm82.a2.v1",11,5291557,5091557,5491557,"Glyma.11G069300",5211340,5217107,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_12_3465190","OG0002174","P","Gmax_Wm82.a2.v1",12,3465190,3265190,4354504,"Glyma.12G053500",3838105,3845992,"K11968 - ariadne-1 (ARIH1)  (1 of 7)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_12_3465190","OG0000632","P","Gmax_Wm82.a2.v1",12,3465190,3265190,4354504,"Glyma.12G049100",3528884,3530440,"PTHR22595//PTHR22595:SF61 - CHITINASE-RELATED // SUBFAMILY NOT NAMED (1 of 5)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_13_20112179","OG0000175","P","Gmax_Wm82.a2.v1",13,20112179,19912179,20828569,"Glyma.13G090300",20521061,20523374,"PTHR11926//PTHR11926:SF286 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED (1 of 11)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_13_20112179","OG0002916","P","Gmax_Wm82.a2.v1",13,20112179,19912179,20828569,"Glyma.13G088900",20333051,20334881,"PTHR14791 - BOMB/KIRA PROTEINS (1 of 5)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_14_6155305","OG0001741","P","Gmax_Wm82.a2.v1",14,6155305,5955305,6703731,"Glyma.14G077300",6508609,6520744,"PTHR31048:SF10 - PATHOGENESIS-RELATED PROTEIN 5-RELATED (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_14_6155305","OG0001741","P","Gmax_Wm82.a2.v1",14,6155305,5955305,6703731,"Glyma.14G077400",6523260,6524736,"PTHR31048:SF10 - PATHOGENESIS-RELATED PROTEIN 5-RELATED (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_15_2323879","OG0002174","P","Gmax_Wm82.a2.v1",15,2323879,2123879,2686600,"Glyma.15G031100",2487422,2494223,"K11968 - ariadne-1 (ARIH1)  (1 of 7)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_15_2323879","OG0000197","P","Gmax_Wm82.a2.v1",15,2323879,2123879,2686600,"Glyma.15G027300",2190917,2196029,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_16_29538183","OG0009849","P","Gmax_Wm82.a2.v1",16,29538183,29338183,29738183,"Glyma.16G138000",29508469,29514252,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_16_29538183","OG0002311","P","Gmax_Wm82.a2.v1",16,29538183,29338183,29738183,"Glyma.16G138300",29532421,29538165,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_16_3852285","OG0001821","P","Gmax_Wm82.a2.v1",16,3852285,3652285,4502487,"Glyma.16G046200",4363668,4368542,"PTHR30540:SF9 - POTASSIUM TRANSPORTER 4 (1 of 6)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_16_3852285","OG0003968","P","Gmax_Wm82.a2.v1",16,3852285,3652285,4502487,"Glyma.16G043800",4117014,4123335,"K09875 - aquaporin SIP (SIP)  (1 of 7)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_17_357865","OG0001502","P","Gmax_Wm82.a2.v1",17,357865,157865,1287207,"Glyma.17G014800",1103986,1108183,"PTHR24012:SF333 - POLYADENYLATE-BINDING PROTEIN RBP45B-RELATED (1 of 8)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_17_357865","OG0000197","P","Gmax_Wm82.a2.v1",17,357865,157865,1287207,"Glyma.17G002600",298721,304372,"PTHR12321:SF60 - PHD FINGER PROTEIN ALFIN-LIKE 6-RELATED (1 of 7)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_17_3896442","OG0001574","P","Gmax_Wm82.a2.v1",17,3896442,3696442,4101043,"Glyma.17G049300",3749019,3750440,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_17_3896442","OG0000197","P","Gmax_Wm82.a2.v1",17,3896442,3696442,4101043,"Glyma.17G051600",3917409,3922035,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_18_1671918","OG0001794","P","Gmax_Wm82.a2.v1",18,1671918,1471918,2666744,"Glyma.18G031200",2392897,2394661,"PTHR15858:SF0 - IMMEDIATE EARLY RESPONSE 3-INTERACTING PROTEIN 1 (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_18_1671918","OG0001109","P","Gmax_Wm82.a2.v1",18,1671918,1471918,2666744,"Glyma.18G026500",1968643,1972655,"PTHR10209:SF155 - 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED (1 of 2)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_18_52441065","OG0010152","P","Gmax_Wm82.a2.v1",18,52441065,52241065,52641065,"Glyma.18G237600",52623526,52629643,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_18_52441065","OG0000557","P","Gmax_Wm82.a2.v1",18,52441065,52241065,52641065,"Glyma.18G235600",52408481,52409496,"PTHR14155:SF175 - E3 UBIQUITIN-PROTEIN LIGASE RHA2B-RELATED (1 of 9)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_18_56811509","OG0006419","P","Gmax_Wm82.a2.v1",18,56811509,56611509,57879910,"Glyma.18G289500",56896694,56900547,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_18_56811509","OG0000178","P","Gmax_Wm82.a2.v1",18,56811509,56611509,57879910,"Glyma.18G298200",57579777,57583443,"1.1.1.54//1.3.1.102//1.3.1.74 - Allyl-alcohol dehydrogenase // 2-alkenal reductase (NADP(+)) / NADPH-dependent alkenal/one oxidoreductase // 2-alkenal reductase (NAD(P)(+)) / NADPH:2-alkenal alpha,beta-hydrogenase (1 of 7)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_19_42857389","OG0002925","P","Gmax_Wm82.a2.v1",19,42857389,42657389,43905135,"Glyma.19G170600",43136042,43139252,"2.7.1.184 - Sulfofructose kinase (1 of 3)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_19_42857389","OG0000205","P","Gmax_Wm82.a2.v1",19,42857389,42657389,43905135,"Glyma.19G173600",43396429,43400503,"PTHR10286//PTHR10286:SF20 - INORGANIC PYROPHOSPHATASE // SUBFAMILY NOT NAMED (1 of 2)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_19_46356560","OG0010937","P","Gmax_Wm82.a2.v1",19,46356560,46156560,46556560,"Glyma.19G207500",46270194,46273663,"K18342 - OTU domain-containing protein 6 [EC:3.4.19.12] (OTUD6)  (1 of 3)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_19_46356560","OG0003967","P","Gmax_Wm82.a2.v1",19,46356560,46156560,46556560,"Glyma.19G208400",46340535,46350298,"PTHR23336:SF14 - CW-TYPE ZINC-FINGER PROTEIN (1 of 6)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_1_50630943","OG0000205","P","Gmax_Wm82.a2.v1",1,50630943,50430943,51119957,"Glyma.01G172400",50956072,50959621,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_1_50630943","OG0002311","P","Gmax_Wm82.a2.v1",1,50630943,50430943,51119957,"Glyma.01G173800",51067613,51074117,"PTHR22849:SF40 - U-BOX DOMAIN-CONTAINING PROTEIN 5 (1 of 6)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_2_15021137","OG0000800","P","Gmax_Wm82.a2.v1",2,15021137,14821137,15221137,"Glyma.02G145600",15033920,15038986,"PTHR11200//PTHR11200:SF159 - INOSITOL 5-PHOSPHATASE // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_2_15021137","OG0000575","P","Gmax_Wm82.a2.v1",2,15021137,14821137,15221137,"Glyma.02G145000",14948807,14954944,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_2_44214908","OG0001794","P","Gmax_Wm82.a2.v1",2,44214908,44014908,44609157,"Glyma.02G253300",44063023,44065910,"PTHR15858:SF0 - IMMEDIATE EARLY RESPONSE 3-INTERACTING PROTEIN 1 (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_2_44214908","OG0001109","P","Gmax_Wm82.a2.v1",2,44214908,44014908,44609157,"Glyma.02G257700",44423024,44426882,"1.14.11.19 - Leucocyanidin oxygenase / Leucoanthocyanidin dioxygenase (1 of 12)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_2_4617437","OG0009849","P","Gmax_Wm82.a2.v1",2,4617437,4417437,5224177,"Glyma.02G055200",4994240,4997499,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_2_4617437","OG0002311","P","Gmax_Wm82.a2.v1",2,4617437,4417437,5224177,"Glyma.02G055500",5005164,5009407,"PTHR22849:SF40 - U-BOX DOMAIN-CONTAINING PROTEIN 5 (1 of 6)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_3_38868084","OG0000205","P","Gmax_Wm82.a2.v1",3,38868084,38668084,39424492,"Glyma.03G172700",38677823,38681596,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_3_38868084","OG0000072","P","Gmax_Wm82.a2.v1",3,38868084,38668084,39424492,"Glyma.03G181300",39307466,39311780,"PTHR31223:SF17 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG3-RELATED (1 of 5)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_4_4546417","OG0001205","P","Gmax_Wm82.a2.v1",4,4546417,4346417,4985042,"Glyma.04G058900",4830134,4831900,"PTHR31319:SF4 - ZINC FINGER PROTEIN CONSTANS-LIKE 3-RELATED (1 of 2)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_4_4546417","OG0004391","P","Gmax_Wm82.a2.v1",4,4546417,4346417,4985042,"Glyma.04G059600",4887080,4889923,"PTHR31235:SF9 - PEROXIDASE 18-RELATED (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_5_34745072","OG0007954","P","Gmax_Wm82.a2.v1",5,34745072,34545072,35320139,"Glyma.05G158000",35014253,35023576,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_5_34745072","OG0000894","P","Gmax_Wm82.a2.v1",5,34745072,34545072,35320139,"Glyma.05G156100",34874029,34876441,"K02912 - large subunit ribosomal protein L32e (RP-L32e, RPL32)  (1 of 8)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_6_14427316","OG0000504","P","Gmax_Wm82.a2.v1",6,14427316,14227316,15149023,"Glyma.06G172600",14466166,14475919,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_6_14427316","OG0000504","P","Gmax_Wm82.a2.v1",6,14427316,14227316,15149023,"Glyma.06G172700",14473222,14476287,"PTHR10836//PTHR10836:SF44 - GLYCERALDEHYDE 3-PHOSPHATE DEHYDROGENASE // SUBFAMILY NOT NAMED (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_6_47742885","OG0000397","P","Gmax_Wm82.a2.v1",6,47742885,47542885,47942885,"Glyma.06G288500",47712486,47716034,"PTHR31079:SF6 - NAC DOMAIN CONTAINING PROTEIN 73 (1 of 4)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_6_47742885","OG0000846","P","Gmax_Wm82.a2.v1",6,47742885,47542885,47942885,"Glyma.06G289000",47766806,47769861,"PTHR24078:SF188 - DNAJ HEAT SHOCK PROTEIN (1 of 5)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_7_7294170","OG0001784","P","Gmax_Wm82.a2.v1",7,7294170,7094170,7878851,"Glyma.07G078200",7144509,7148052,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_7_7294170","OG0007387","P","Gmax_Wm82.a2.v1",7,7294170,7094170,7878851,"Glyma.07G080200",7286980,7291223,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_8_1556520","OG0001821","P","Gmax_Wm82.a2.v1",8,1556520,1356520,2332175,"Glyma.08G019600",1593437,1601868,"PTHR30540:SF9 - POTASSIUM TRANSPORTER 4 (1 of 6)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_8_1556520","OG0000266","P","Gmax_Wm82.a2.v1",8,1556520,1356520,2332175,"Glyma.08G017000",1371560,1375111,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_8_8612983","OG0007954","P","Gmax_Wm82.a2.v1",8,8612983,8412983,8925772,"Glyma.08G115700",8868075,8876513,"",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_8_8612983","OG0000894","P","Gmax_Wm82.a2.v1",8,8612983,8412983,8925772,"Glyma.08G114000",8737686,8739958,"K02912 - large subunit ribosomal protein L32e (RP-L32e, RPL32)  (1 of 8)",3,2,0.5,0.354106463878327,0.193768060836502,0.348782509505703
"Gmax_Wm82.a2.v1_P_10_3541231","OG0002925","P","Gmax_Wm82.a2.v1",10,3541231,3341231,3741231,"Glyma.10G041500",3661764,3666861,"2.7.1.3 - Ketohexokinase / Hepatic fructokinase (1 of 1)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_10_3541231","OG0002378","P","Gmax_Wm82.a2.v1",10,3541231,3341231,3741231,"Glyma.10G040200",3547051,3547805,"K17769 - mitochondrial import receptor subunit TOM22 (TOM22)  (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_10_3541231","OG0001314","P","Gmax_Wm82.a2.v1",10,3541231,3341231,3741231,"Glyma.10G041200",3613943,3614897,"PTHR33271:SF3 - CUPIN DOMAIN-CONTAINING PROTEIN (1 of 3)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_10_41985166","OG0000116","P","Gmax_Wm82.a2.v1",10,41985166,41785166,42200403,"Glyma.10G186400",41935063,41939261,"PTHR24064:SF274 - INORGANIC PHOSPHATE TRANSPORTER 1-4 (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_10_41985166","OG0000116","P","Gmax_Wm82.a2.v1",10,41985166,41785166,42200403,"Glyma.10G186500",41946209,41950274,"PTHR24064:SF297 - INORGANIC PHOSPHATE TRANSPORTER 1-1-RELATED (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_10_41985166","OG0001939","P","Gmax_Wm82.a2.v1",10,41985166,41785166,42200403,"Glyma.10G185000",41789312,41793775,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_11_32066423","OG0001794","P","Gmax_Wm82.a2.v1",11,32066423,31866423,32648057,"Glyma.11G226100",32127842,32129837,"PTHR15858:SF0 - IMMEDIATE EARLY RESPONSE 3-INTERACTING PROTEIN 1 (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_11_32066423","OG0001109","P","Gmax_Wm82.a2.v1",11,32066423,31866423,32648057,"Glyma.11G230800",32632906,32636815,"PTHR10209:SF155 - 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE SUPERFAMILY PROTEIN-RELATED (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_11_32066423","OG0000894","P","Gmax_Wm82.a2.v1",11,32066423,31866423,32648057,"Glyma.11G226800",32181347,32183490,"K02912 - large subunit ribosomal protein L32e (RP-L32e, RPL32)  (1 of 8)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_12_31259","OG0002463","P","Gmax_Wm82.a2.v1",12,31259,1,2515489,"Glyma.12G018600",1312778,1316534,"PTHR11711:SF200 - ADP-RIBOSYLATION FACTOR B1B (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_12_31259","OG0006409","P","Gmax_Wm82.a2.v1",12,31259,1,2515489,"Glyma.12G017700",1240464,1244675,"PTHR23075:SF0 - ATPASE FAMILY AAA DOMAIN-CONTAINING PROTEIN 3 (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_12_31259","OG0000561","P","Gmax_Wm82.a2.v1",12,31259,1,2515489,"Glyma.12G001900",151083,153245,"PTHR23324:SF48 - PATELLIN-3-RELATED (1 of 8)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_13_18857463","OG0001648","P","Gmax_Wm82.a2.v1",13,18857463,18657463,19730933,"Glyma.13G082300",19154278,19159357,"K05278 - flavonol synthase (FLS)  (1 of 3)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_13_18857463","OG0000675","P","Gmax_Wm82.a2.v1",13,18857463,18657463,19730933,"Glyma.13G084000",19466653,19471575,"K10534 - nitrate reductase (NAD(P)H) (NR)  (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_13_18857463","OG0001903","P","Gmax_Wm82.a2.v1",13,18857463,18657463,19730933,"Glyma.13G081600",19053695,19054972,"PTHR31985:SF37 - ETHYLENE-RESPONSIVE TRANSCRIPTION FACTOR ERF014 (1 of 4)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_14_42687702","OG0000175","P","Gmax_Wm82.a2.v1",14,42687702,42487702,43283528,"Glyma.14G175000",43225518,43228703,"",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_14_42687702","OG0000175","P","Gmax_Wm82.a2.v1",14,42687702,42487702,43283528,"Glyma.14G175100",43233091,43235209,"PTHR11926//PTHR11926:SF286 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED (1 of 11)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_14_42687702","OG0002916","P","Gmax_Wm82.a2.v1",14,42687702,42487702,43283528,"Glyma.14G172800",42757778,42759515,"PTHR14791 - BOMB/KIRA PROTEINS (1 of 5)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
"Gmax_Wm82.a2.v1_P_16_2354186","OG0004672","P","Gmax_Wm82.a2.v1",16,2354186,2154186,3332502,"Glyma.16G033400",3142251,3149554,"PTHR30566:SF5 - MECHANOSENSITIVE ION CHANNEL PROTEIN 1, MITOCHONDRIAL (1 of 2)",3,3,0.666666666666667,0.354106463878327,0.129178707224335,0.33586463878327
