"loci","Orthogroup","trait","org","Chromosome Name","bp","start","end","Gene Name","Gene Start (bp)","Gene End (bp)","Description","present","genecount","gFDR","pFDR","rank","rank_new"
"Sbicolor_v3.1.1_Mn_5_1456057","OG0000538","Mn","Sbicolor_v3.1.1",5,1456057,1356057,1556057,"Sobic.005G015900",1424252,1430151,"similar to Putative uncharacterized protein",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Sbicolor_v3.1.1_Mn_5_1456057","OG0001182","Mn","Sbicolor_v3.1.1",5,1456057,1356057,1556057,"Sobic.005G015200",1364609,1368530,"similar to RPT2-like protein",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Sbicolor_v3.1.1_Mn_5_1456057","OG0000945","Mn","Sbicolor_v3.1.1",5,1456057,1356057,1556057,"Sobic.005G015600",1408007,1411147,"similar to Cytochrome P450 family protein, expressed",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Sbicolor_v3.1.1_Mn_9_51524218","OG0000635","Mn","Sbicolor_v3.1.1",9,51524218,51424218,51624218,"Sobic.009G158000",51568670,51573600,"similar to Putative auxin-independent growth promoter",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Sbicolor_v3.1.1_Mn_9_51524218","OG0001715","Mn","Sbicolor_v3.1.1",9,51524218,51424218,51624218,"Sobic.009G157200",51480218,51483682,"similar to Putative LRR-containing F-box protein",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Sbicolor_v3.1.1_Mn_9_51524218","OG0001583","Mn","Sbicolor_v3.1.1",9,51524218,51424218,51624218,"Sobic.009G158100",51577928,51587343,"similar to Putative uncharacterized protein",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Sbicolor_v3.1.1_Mn_9_51524218","OG0002298","Mn","Sbicolor_v3.1.1",9,51524218,51424218,51624218,"Sobic.009G157900",51556589,51559890,"similar to Putative uncharacterized protein",3,4,0.75,0.414247422680412,0.0878628865979381,0.29873381443299
"Gmax_Wm82.a2.v1_Mn_10_1047086","OG0003002","Mn","Gmax_Wm82.a2.v1",10,1047086,847086,1677456,"Glyma.10G013900",1235166,1241282,"PTHR30620:SF4 - BETA-D-XYLOSIDASE 2-RELATED (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_10_2444364","OG0001055","Mn","Gmax_Wm82.a2.v1",10,2444364,2244364,2644364,"Glyma.10G029300",2554201,2558666,"PF05703 - Auxin canalisation (Auxin_canalis)  (1 of 16)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_10_38301886","OG0002290","Mn","Gmax_Wm82.a2.v1",10,38301886,38101886,38501886,"Glyma.10G149000",38431647,38436740,"K08489 - syntaxin 16 (STX16)  (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_10_47243566","OG0001055","Mn","Gmax_Wm82.a2.v1",10,47243566,47043566,47443566,"Glyma.10G244600",47315543,47319319,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_10_48425151","OG0000320","Mn","Gmax_Wm82.a2.v1",10,48425151,48225151,48780025,"Glyma.10G257900",48422948,48424339,"PTHR26374:SF208 - ZINC FINGER PROTEIN AZF3-RELATED (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_10_5235527","OG0000109","Mn","Gmax_Wm82.a2.v1",10,5235527,5035527,5542077,"Glyma.10G055700",5087497,5089863,"PTHR11697//PTHR11697:SF137 - GENERAL TRANSCRIPTION FACTOR 2-RELATED ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED (1 of 15)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_11_32302107","OG0001715","Mn","Gmax_Wm82.a2.v1",11,32302107,32102107,32502107,"Glyma.11G227300",32211891,32216053,"K13463 - coronatine-insensitive protein 1 (COI-1)  (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_11_33678200","OG0008893","Mn","Gmax_Wm82.a2.v1",11,33678200,33478200,34251569,"Glyma.11G250300",34201912,34206465,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_11_4253165","OG0008627","Mn","Gmax_Wm82.a2.v1",11,4253165,4053165,4459267,"Glyma.11G057500",4341698,4347460,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_11_5545123","OG0000746","Mn","Gmax_Wm82.a2.v1",11,5545123,5345123,6215546,"Glyma.11G077100",5785246,5785542,"PTHR10797:SF0 - POP2, ISOFORM D (1 of 1)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_13_21167504","OG0000888","Mn","Gmax_Wm82.a2.v1",13,21167504,20967504,21485502,"Glyma.13G096500",21139359,21145152,"PTHR19384//PTHR19384:SF79 - FLAVODOXIN-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_13_22181447","OG0000635","Mn","Gmax_Wm82.a2.v1",13,22181447,21981447,22381447,"Glyma.13G110000",22369760,22375697,"PF10250 - GDP-fucose protein O-fucosyltransferase (O-FucT)  (1 of 83)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_13_30464619","OG0000215","Mn","Gmax_Wm82.a2.v1",13,30464619,30264619,30665386,"Glyma.13G191000",30448426,30449070,"PTHR31301:SF5 - LOB DOMAIN-CONTAINING PROTEIN 10-RELATED (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_13_40384023","OG0001059","Mn","Gmax_Wm82.a2.v1",13,40384023,40184023,40653012,"Glyma.13G306300",40254957,40256290,"PTHR31717:SF11 - B-BOX TYPE ZINC FINGER-CONTAINING PROTEIN (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_14_1241606","OG0002259","Mn","Gmax_Wm82.a2.v1",14,1241606,1041606,2606138,"Glyma.14G017100",1229583,1236592,"PTHR23344:SF8 - GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE-LIKE PROTEIN-RELATED (1 of 8)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_14_15379395","OG0000104","Mn","Gmax_Wm82.a2.v1",14,15379395,15179395,19071204,"Glyma.14G124300",18984437,18988305,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_14_44417018","OG0000347","Mn","Gmax_Wm82.a2.v1",14,44417018,44217018,44617018,"Glyma.14G180300",44285143,44288183,"PTHR10177:SF213 - CYCLIN-D4-1-RELATED (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_14_47768188","OG0003169","Mn","Gmax_Wm82.a2.v1",14,47768188,47568188,48275992,"Glyma.14G210700",47577189,47584929,"K00963 - UTP--glucose-1-phosphate uridylyltransferase (UGP2, galU, galF)  (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_14_56446","OG0002760","Mn","Gmax_Wm82.a2.v1",14,56446,1,384805,"Glyma.14G002300",253744,258686,"PF04783 - Protein of unknown function (DUF630) (DUF630)  (1 of 31)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_15_10412088","OG0001677","Mn","Gmax_Wm82.a2.v1",15,10412088,10212088,10858031,"Glyma.15G130600",10487920,10493733,"KOG0993 - Rab5 GTPase effector Rabaptin-5 (1 of 10)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_15_411133","OG0004669","Mn","Gmax_Wm82.a2.v1",15,411133,211133,611133,"Glyma.15G003900",356131,360422,"PTHR19139:SF170 - AQUAPORIN NIP6-1 (1 of 6)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_15_43466339","OG0003958","Mn","Gmax_Wm82.a2.v1",15,43466339,43266339,44198247,"Glyma.15G234100",44029078,44032076,"KOG4282 - Transcription factor GT-2 and related proteins, contains trihelix DNA-binding/SANT domain (1 of 43)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_15_6675123","OG0001248","Mn","Gmax_Wm82.a2.v1",15,6675123,6475123,7640190,"Glyma.15G098000",7611677,7616750,"PTHR24056//PTHR24056:SF176 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_16_21281833","OG0003691","Mn","Gmax_Wm82.a2.v1",16,21281833,21081833,21923375,"Glyma.16G104600",21205264,21211035,"K08829 - male germ cell-associated kinase [EC:2.7.11.22] (MAK)  (1 of 6)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_16_2336659","OG0000537","Mn","Gmax_Wm82.a2.v1",16,2336659,2136659,3261230,"Glyma.16G032900",3110022,3117619,"PTHR24055:SF227 - MITOGEN-ACTIVATED PROTEIN KINASE 11-RELATED (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_16_6289555","OG0004986","Mn","Gmax_Wm82.a2.v1",16,6289555,6089555,6489555,"Glyma.16G064700",6370916,6373389,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_16_637802","OG0000622","Mn","Gmax_Wm82.a2.v1",16,637802,437802,837802,"Glyma.16G008500",712186,714569,"2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 2306)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_16_7452233","OG0003691","Mn","Gmax_Wm82.a2.v1",16,7452233,7252233,7652233,"Glyma.16G074300",7475096,7482042,"K08829 - male germ cell-associated kinase [EC:2.7.11.22] (MAK)  (1 of 6)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_16_9006783","OG0000430","Mn","Gmax_Wm82.a2.v1",16,9006783,8806783,9502117,"Glyma.16G083100",9400009,9408406,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_17_376437","OG0000273","Mn","Gmax_Wm82.a2.v1",17,376437,176437,576437,"Glyma.17G003600",386468,390234,"PTHR22847//PTHR22847:SF478 - WD40 REPEAT PROTEIN // SUBFAMILY NOT NAMED (1 of 10)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_18_17963029","OG0004775","Mn","Gmax_Wm82.a2.v1",18,17963029,17763029,18163029,"Glyma.18G130000",17950241,17950627,"PTHR11800:SF13 - DNA-DIRECTED RNA POLYMERASES I AND III SUBUNIT RPAC1 (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_18_44353367","OG0000430","Mn","Gmax_Wm82.a2.v1",18,44353367,44153367,45006134,"Glyma.18G184100",44361532,44362540,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_18_6568152","OG0000406","Mn","Gmax_Wm82.a2.v1",18,6568152,6368152,6861172,"Glyma.18G069300",6497631,6505275,"PTHR24423:SF530 - ETHYLENE RESPONSE SENSOR 2-RELATED (1 of 10)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_18_7450433","OG0000187","Mn","Gmax_Wm82.a2.v1",18,7450433,7250433,7728410,"Glyma.18G077500",7356219,7358470,"K08065 - nuclear transcription Y subunit beta (NFYB)  (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_19_49107132","OG0000390","Mn","Gmax_Wm82.a2.v1",19,49107132,48907132,49307132,"Glyma.19G245200",49232306,49234964,"PTHR31734:SF28 - AUXIN-RESPONSIVE PROTEIN IAA16 (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_19_8361108","OG0000246","Mn","Gmax_Wm82.a2.v1",19,8361108,8161108,8676550,"Glyma.19G052400",8522893,8525752,"K03231 - elongation factor 1-alpha (EEF1A)  (1 of 8)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_1_242879","OG0001204","Mn","Gmax_Wm82.a2.v1",1,242879,42879,445030,"Glyma.01G004300",429326,430538,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_1_2825569","OG0006193","Mn","Gmax_Wm82.a2.v1",1,2825569,2625569,3025569,"Glyma.01G028700",3014195,3020497,"PTHR27001:SF49 - PROTEIN NSP-INTERACTING KINASE 3 (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_1_41099473","OG0001425","Mn","Gmax_Wm82.a2.v1",1,41099473,40899473,41341330,"Glyma.01G119300",40966163,40969411,"K15306 - Ran-binding protein 1 (RANBP1)  (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_1_46851639","OG0003399","Mn","Gmax_Wm82.a2.v1",1,46851639,46651639,47051639,"Glyma.01G139500",46728574,46731456,"PTHR10366:SF356 - UDP-GLUCURONATE 4-EPIMERASE 4 (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_1_50797061","OG0006624","Mn","Gmax_Wm82.a2.v1",1,50797061,50597061,51611738,"Glyma.01G174600",51138854,51141103,"PF04788 - Protein of unknown function (DUF620) (DUF620)  (1 of 19)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_1_700521","OG0007684","Mn","Gmax_Wm82.a2.v1",1,700521,500521,1619229,"Glyma.01G005200",512341,517668,"K18592 - gamma-glutamyltranspeptidase / glutathione hydrolase / leukotriene-C4 hydrolase (GGT1_5)  (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_20_1305843","OG0004736","Mn","Gmax_Wm82.a2.v1",20,1305843,1105843,1782950,"Glyma.20G015800",1414698,1416144,"PTHR11266:SF15 - PEROXISOMAL MEMBRANE PROTEIN PMP22 (1 of 8)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_20_34544458","OG0003230","Mn","Gmax_Wm82.a2.v1",20,34544458,34344458,35181501,"Glyma.20G108800",35116048,35118928,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_20_37218045","OG0000320","Mn","Gmax_Wm82.a2.v1",20,37218045,37018045,37448263,"Glyma.20G133200",37333483,37335062,"PTHR26374:SF208 - ZINC FINGER PROTEIN AZF3-RELATED (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_20_43293034","OG0003616","Mn","Gmax_Wm82.a2.v1",20,43293034,43093034,43537371,"Glyma.20G196900",43459811,43464110,"K04564 - superoxide dismutase, Fe-Mn family (SOD2)  (1 of 7)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_2_14709606","OG0000390","Mn","Gmax_Wm82.a2.v1",2,14709606,14509606,14909606,"Glyma.02G142500",14690185,14691925,"K14484 - auxin-responsive protein IAA (IAA)  (1 of 53)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_2_20435330","OG0002000","Mn","Gmax_Wm82.a2.v1",2,20435330,20235330,20635330,"Glyma.02G161900",20537347,20545596,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_2_40722490","OG0002738","Mn","Gmax_Wm82.a2.v1",2,40722490,40522490,40930110,"Glyma.02G220400",40822095,40826236,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_2_8221565","OG0009601","Mn","Gmax_Wm82.a2.v1",2,8221565,8021565,8459908,"Glyma.02G093000",8254141,8259191,"K11713 - geranylgeranyl transferase type-1 subunit beta [EC:2.5.1.59] (PGTB1)  (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_3_3850435","OG0010084","Mn","Gmax_Wm82.a2.v1",3,3850435,3650435,4052888,"Glyma.03G032000",3649452,3653172,"PF13499 - EF-hand domain pair (EF-hand_7)  (1 of 200)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_3_44450477","OG0000390","Mn","Gmax_Wm82.a2.v1",3,44450477,44250477,44650477,"Glyma.03G247400",44423506,44426121,"PTHR31734:SF28 - AUXIN-RESPONSIVE PROTEIN IAA16 (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_3_45138644","OG0000104","Mn","Gmax_Wm82.a2.v1",3,45138644,44938644,45912413,"Glyma.03G255400",45047131,45050785,"K06689 - ubiquitin-conjugating enzyme E2 D/E (UBE2D_E, UBC4, UBC5)  (1 of 19)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_3_4739176","OG0002224","Mn","Gmax_Wm82.a2.v1",3,4739176,4539176,5207540,"Glyma.03G040600",5113019,5121557,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_4_20452129","OG0001481","Mn","Gmax_Wm82.a2.v1",4,20452129,20252129,23391315,"Glyma.04G138600",21670711,21673654,"PTHR33790:SF1 - PROTEIN EARLY RESPONSIVE TO DEHYDRATION 15 (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_4_44161065","OG0001315","Mn","Gmax_Wm82.a2.v1",4,44161065,43961065,44688365,"Glyma.04G179300",44440809,44443301,"PTHR23315:SF98 - U-BOX DOMAIN-CONTAINING PROTEIN 38-RELATED (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_4_46651030","OG0011424","Mn","Gmax_Wm82.a2.v1",4,46651030,46451030,47453245,"Glyma.04G199200",47137301,47140936,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_4_9349363","OG0000273","Mn","Gmax_Wm82.a2.v1",4,9349363,9149363,9825955,"Glyma.04G104200",9806374,9811350,"KOG0266//KOG4532 - WD40 repeat-containing protein // WD40-like repeat containing protein (1 of 1)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_5_3057232","OG0003212","Mn","Gmax_Wm82.a2.v1",5,3057232,2857232,3477156,"Glyma.05G035300",3113055,3118511,"PTHR22939//PTHR22939:SF85 - SERINE PROTEASE FAMILY S1C HTRA-RELATED // SUBFAMILY NOT NAMED (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_5_35129803","OG0001583","Mn","Gmax_Wm82.a2.v1",5,35129803,34929803,36016684,"Glyma.05G167300",35800148,35816861,"K17800 - LETM1 and EF-hand domain-containing protein 1, mitochondrial (LETM1, MDM38)  (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_5_3731817","OG0000215","Mn","Gmax_Wm82.a2.v1",5,3731817,3531817,3935174,"Glyma.05G040500",3625982,3628389,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_5_37993127","OG0000561","Mn","Gmax_Wm82.a2.v1",5,37993127,37793127,38588893,"Glyma.05G197900",38209603,38213179,"PTHR23324:SF48 - PATELLIN-3-RELATED (1 of 8)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_5_40352046","OG0001204","Mn","Gmax_Wm82.a2.v1",5,40352046,40152046,40552046,"Glyma.05G223800",40294131,40295090,"K02910 - large subunit ribosomal protein L31e (RP-L31e, RPL31)  (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_5_41645388","OG0000536","Mn","Gmax_Wm82.a2.v1",5,41645388,41445388,42271794,"Glyma.05G239000",41489721,41491777,"K02981 - small subunit ribosomal protein S2e (RP-S2e, RPS2)  (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_16227786","OG0001315","Mn","Gmax_Wm82.a2.v1",6,16227786,16027786,16456683,"Glyma.06G185400",16108185,16111175,"PTHR23315:SF98 - U-BOX DOMAIN-CONTAINING PROTEIN 38-RELATED (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_19261720","OG0000290","Mn","Gmax_Wm82.a2.v1",6,19261720,19061720,20479433,"Glyma.06G205400",19413460,19417126,"PTHR31673:SF3 - COBRA-LIKE EXTRACELLULAR GLYCOSYL-PHOSPHATIDYL INOSITOL-ANCHORED FAMILY PROTEIN-RELATED (1 of 6)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_3104699","OG0000492","Mn","Gmax_Wm82.a2.v1",6,3104699,2904699,3304699,"Glyma.06G042600",3233956,3236966,"PTHR12411:SF344 - CYSTEINE PROTEASE COMPONENT OF PROTEASE-INHIBITOR COMPLEX-RELATED (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_42879612","OG0003436","Mn","Gmax_Wm82.a2.v1",6,42879612,42679612,44196760,"Glyma.06G254200",43254694,43259857,"K02730 - 20S proteasome subunit alpha 1 (PSMA6)  (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_48172697","OG0005955","Mn","Gmax_Wm82.a2.v1",6,48172697,47972697,48372697,"Glyma.06G293200",48191267,48192007,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_649956","OG0002218","Mn","Gmax_Wm82.a2.v1",6,649956,449956,869123,"Glyma.06G011000",845580,847488,"K02975 - small subunit ribosomal protein S25e (RP-S25e, RPS25)  (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_7421034","OG0000347","Mn","Gmax_Wm82.a2.v1",6,7421034,7221034,7621034,"Glyma.06G094600",7451603,7454887,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_6_7950915","OG0003748","Mn","Gmax_Wm82.a2.v1",6,7950915,7750915,8182338,"Glyma.06G100800",8003842,8006952,"PTHR21338 - MITOCHONDRIAL RIBOSOMAL PROTEIN L41 (1 of 2)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_10886352","OG0010824","Mn","Gmax_Wm82.a2.v1",7,10886352,10686352,11501037,"Glyma.07G110900",11381266,11384438,"K05917 - sterol 14-demethylase (CYP51)  (1 of 1)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_19367708","OG0003230","Mn","Gmax_Wm82.a2.v1",7,19367708,19167708,19608257,"Glyma.07G156300",19207591,19208625,"PTHR14154:SF3 - MITOCHONDRIAL PYRUVATE CARRIER 1 (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_277600","OG0002446","Mn","Gmax_Wm82.a2.v1",7,277600,77600,477600,"Glyma.07G003600",271257,279735,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_35782527","OG0001446","Mn","Gmax_Wm82.a2.v1",7,35782527,35582527,35984231,"Glyma.07G191200",35869506,35874125,"K17871 - NADH:ubiquinone reductase (non-electrogenic) (ndh1)  (1 of 12)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_42909420","OG0001248","Mn","Gmax_Wm82.a2.v1",7,42909420,42709420,43109420,"Glyma.07G251700",42924494,42929708,"PTHR24056//PTHR24056:SF176 - CELL DIVISION PROTEIN KINASE // SUBFAMILY NOT NAMED (1 of 4)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_44512353","OG0007687","Mn","Gmax_Wm82.a2.v1",7,44512353,44312353,44712353,"Glyma.07G273300",44523603,44533846,"PTHR12654:SF3 - NON-LYSOSOMAL GLUCOSYLCERAMIDASE (1 of 1)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_7_4571294","OG0002366","Mn","Gmax_Wm82.a2.v1",7,4571294,4371294,5421315,"Glyma.07G053600",4689030,4695090,"PTHR12665 - ORMDL PROTEINS (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_8_1506925","OG0000537","Mn","Gmax_Wm82.a2.v1",8,1506925,1306925,1752727,"Glyma.08G017400",1404725,1408408,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_8_18231776","OG0002446","Mn","Gmax_Wm82.a2.v1",8,18231776,18031776,18916575,"Glyma.08G223000",18093196,18102042,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_8_2173776","OG0001204","Mn","Gmax_Wm82.a2.v1",8,2173776,1973776,2575957,"Glyma.08G030900",2452983,2453902,"K02910 - large subunit ribosomal protein L31e (RP-L31e, RPL31)  (1 of 5)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_8_45363919","OG0002298","Mn","Gmax_Wm82.a2.v1",8,45363919,45163919,45563919,"Glyma.08G334500",45193906,45196355,"",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_8_4958147","OG0006002","Mn","Gmax_Wm82.a2.v1",8,4958147,4758147,5320350,"Glyma.08G063500",4876658,4882865,"K10206 - LL-diaminopimelate aminotransferase (E2.6.1.83)  (1 of 3)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
"Gmax_Wm82.a2.v1_Mn_8_7425389","OG0015975","Mn","Gmax_Wm82.a2.v1",8,7425389,7225389,7727206,"Glyma.08G096900",7424893,7426785,"PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 330)",3,1,0,0.50394578313253,0.297632530120482,0.297632530120482
